,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663930514452.0,0.0,-0.164307,5.301865,8.377197,0.341766,0.882782,-0.28154,Downstairs
1,1663930514553.0,0.0,-0.734116,3.944351,8.717178,-1.344543,-0.295395,0.129654,Downstairs
2,1663930514654.0,0.0,-0.956787,-0.808136,15.114487,-1.277435,-0.633087,0.303284,Downstairs
3,1663930514755.0,0.0,-0.983124,0.178268,4.833786,-0.98555,-1.14122,0.502502,Downstairs
4,1663930514856.0,0.0,3.391083,-1.030807,9.095459,-0.573288,-2.036041,1.900116,Downstairs
5,1663930514958.0,0.0,2.071884,-8.2565,-5.07103,4.755157,-8.896347,4.466339,Downstairs
6,1663930515060.0,0.0,7.899368,-10.384949,-2.044754,2.066437,-2.798767,5.498581,Downstairs
7,1663930515161.0,0.0,19.887146,-5.448105,-3.105392,2.975098,-1.484238,2.990952,Downstairs
8,1663930515262.0,0.0,11.81868,-1.660477,-3.792526,0.212875,1.143768,-1.568375,Downstairs
9,1663930515364.0,0.0,-1.562515,-5.467255,-6.330383,-0.86731,-0.134552,-0.368896,Downstairs
10,1663930515465.0,1.0,9.101257,-6.226212,-3.600998,-0.136536,-0.711914,1.513428,Downstairs
11,1663930515567.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
12,1663930515668.0,1.0,4.463699,-8.07933,2.607178,0.301285,-2.780655,2.609589,Downstairs
13,1663930515769.0,1.0,5.074219,-7.406555,-1.510849,-0.140793,0.500351,-0.112167,Downstairs
14,1663930515870.0,1.0,4.006393,-5.158401,-1.008072,1.251511,-1.891174,1.166153,Downstairs
15,1663930515972.0,1.0,-2.345413,-13.935547,-0.328125,0.665604,0.819931,1.811707,Downstairs
16,1663930516073.0,1.0,-0.133179,-8.038635,-1.094269,0.39183,-0.184616,1.626343,Downstairs
17,1663930516174.0,1.0,-2.465134,-9.034622,0.378174,1.231262,-0.959061,1.77655,Downstairs
18,1663930516276.0,1.0,3.781342,-17.943436,1.888916,0.303421,-0.526566,0.883865,Downstairs
19,1663930516379.0,1.0,-1.660675,-9.982727,0.605621,0.0,0.0,0.0,Downstairs
20,1663930516480.0,2.0,-1.014236,-10.088074,0.119598,-0.13121,0.077438,-0.12175,Downstairs
21,1663930516583.0,2.0,-0.638351,-10.186234,0.677444,0.151093,0.063599,-0.025879,Downstairs
22,1663930516684.0,2.0,-0.774826,-10.112015,0.323105,0.225647,-0.039734,0.016739,Downstairs
23,1663930516786.0,2.0,-1.143524,-10.21257,0.248886,0.285309,0.165863,0.05722,Downstairs
24,1663930516888.0,2.0,-0.839462,-10.363403,-0.64415,0.044556,0.360809,0.16481,Downstairs
25,1663930516989.0,2.0,0.642548,-11.005051,-1.096649,-0.540268,0.367188,-0.145187,Downstairs
26,1663930517090.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
27,1663930517191.0,2.0,-1.253662,-10.569305,-0.804565,-2.056137,0.016724,0.541916,Downstairs
28,1663930517293.0,2.0,-1.143524,-9.587677,-1.012863,-1.091019,-0.686356,-0.151581,Downstairs
29,1663930517394.0,2.0,-2.347809,-8.495926,-2.159683,-0.264374,-0.088745,-0.073807,Downstairs
30,1663930517497.0,3.0,-2.29274,-8.208618,-3.356781,0.420593,-0.091934,0.075317,Downstairs
31,1663930517599.0,3.0,-1.208176,-8.122421,-3.51001,0.54097,0.166931,0.024185,Downstairs
32,1663930517702.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
33,1663930517804.0,3.0,-1.914459,-8.76886,-2.67923,0.504761,0.04335,-0.295395,Downstairs
34,1663930517905.0,3.0,-3.566467,-15.594727,-5.269745,-0.659576,-0.118561,-0.24852,Downstairs
35,1663930518007.0,3.0,-0.212189,-11.677811,-0.057571,-0.003372,-0.399796,-0.312439,Downstair
36,1663930518108.0,3.0,-0.085297,-9.767242,-1.321716,1.008621,-0.029083,-0.294327,Downstairs
37,1663930518211.0,3.0,-1.306335,-9.032227,-3.347198,0.543106,-0.05571,0.077454,Downstairs
38,1663930518312.0,3.0,0.467773,-8.342697,-3.083847,-0.318695,-0.281555,0.032715,Downstairs
39,1663930518416.0,3.0,-0.609619,-8.148758,-1.570709,-0.828964,-0.285812,0.245773,Downstairs
40,1663930518518.0,4.0,0.046387,-10.698593,-3.98407,-0.570099,0.340561,0.561081,Downstairs
41,1663930518620.0,4.0,-3.125931,-18.170898,-4.417419,-3.168274,-0.569168,0.394897,Downstairs
42,1663930518722.0,4.0,-3.504211,-6.132843,-3.344818,-0.893936,-1.249878,0.036972,Downstairs
43,1663930518824.0,4.0,-1.24408,-4.052277,-1.582672,0.757217,0.157333,-0.049316,Downstairs
44,1663930518926.0,4.0,-2.445969,-6.700272,-3.9673,2.145264,1.158691,-0.137726,Downstairs
45,1663930519028.0,4.0,-5.488998,-9.056168,-7.264114,0.170258,0.3853,-0.373154,Downstairs
46,1663930519131.0,4.0,-2.750031,-9.094467,-3.172424,0.530319,0.644165,-0.13028,Downstairs
47,1663930519232.0,4.0,-4.490616,-21.877121,-11.729309,-0.622299,0.196747,-0.371017,Downstair
48,1663930519334.0,4.0,4.595367,-14.294678,1.563309,1.21315,0.584503,-0.237869,Downstairs
49,1663930519436.0,5.0,-1.031006,-8.421707,-1.905899,0.707153,0.239365,0.011414,Downstairs
50,1663930519538.0,5.0,-0.422867,-8.598877,-4.649658,-0.213242,-0.121765,-0.032272,Downstairs
51,1663930519639.0,5.0,-0.762848,-6.865479,-1.802948,-0.729889,-0.931366,-0.085526,Downstairs
52,1663930519741.0,5.0,-1.054947,-10.033005,-3.804504,-0.85878,-0.105789,0.144562,Downstairs
53,1663930519843.0,5.0,-2.132339,-17.845276,-9.136383,-1.575714,0.276642,0.969086,Downstairs
54,1663930519944.0,5.0,-2.94397,-5.663574,-2.358398,-1.162384,-0.662918,0.397034,Downstairs
55,1663930520046.0,5.0,-1.868973,-4.38269,-1.209183,0.736984,-0.123886,-0.074875,Downstairs
56,1663930520148.0,5.0,-2.685394,-6.420151,-3.60817,1.963104,0.540833,-0.073807,Downstairs
57,1663930520257.0,5.0,-4.03093,-8.697037,-6.21785,0.936188,0.871063,-0.423218,Downstairs
58,1663930520358.0,5.0,-1.588852,-9.190247,-3.55072,0.558014,0.607941,-0.114288,Downstairs
59,1663930520460.0,6.0,0.932251,-16.980972,-1.642532,0.542038,0.420456,-0.365692,Downstairs
60,1663930520561.0,6.0,0.465378,-6.135239,3.809067,-0.022552,-0.136673,-0.031204,Downstairs
61,1663930520664.0,6.0,-3.32225,-8.239746,-1.439026,0.449356,-0.085541,-0.143051,Downstairs
62,1663930520765.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
63,1663930520866.0,6.0,0.072723,-6.391418,-1.980118,-0.782089,-0.862122,-0.169693,Downstairs
64,1663930520967.0,6.0,-0.17627,-8.998703,-3.098206,-0.821503,-0.410446,0.059341,Downstairs
65,1663930521069.0,6.0,-0.750885,-11.979492,-6.131668,-0.807648,0.360809,0.789047,Downstairs
66,1663930521170.0,6.0,-2.900879,-14.265945,-3.153275,-2.879593,-1.059189,0.236176,Downstairs
67,1663930521272.0,6.0,-2.010223,-8.486343,-3.600998,-0.102448,-0.546799,-0.094055,Downstairs
68,1663930521373.0,6.0,-2.031784,-3.683578,-1.422272,1.026733,0.197815,-0.195251,Downstairs
69,1663930521474.0,7.0,-2.084442,-8.567749,-4.546707,2.16124,0.710205,0.255356,Downstairs
70,1663930521575.0,7.0,-3.552094,-8.606049,-5.272141,0.765747,0.300079,-0.605377,Downstairs
71,1663930521677.0,7.0,-4.291901,-9.477539,-3.114975,0.366272,-0.031219,-0.042923,Downstairs
72,1663930521779.0,7.0,-3.652649,-16.590714,-5.671982,-0.741608,0.0327,-0.313492,Downstairs
73,1663930521882.0,7.0,1.202789,-11.71373,0.830673,0.864807,0.449219,-0.523361,Downstairs
74,1663930521984.0,7.0,-0.717361,-8.742523,-2.612183,0.665604,0.226578,-0.020554,Downstairs
75,1663930522085.0,7.0,0.166107,-8.938843,-5.030334,-0.041733,-0.062103,0.117935,Downstairs
76,1663930522187.0,7.0,-0.324707,-7.480774,-1.589859,-0.831085,-0.711914,-0.032272,Downstairs
77,1663930522288.0,7.0,-1.447586,-5.958069,-1.383957,-0.885422,-0.483948,0.113678,Downstairs
78,1663930522389.0,7.0,-2.060501,-14.649017,-8.276871,-1.435089,-0.312439,0.321396,Downstairs
79,1663930522491.0,8.0,1.499664,-13.655426,-3.026382,-2.312866,-0.529755,0.276657,Downstairs
80,1663930522592.0,8.0,-3.092407,-7.329941,-3.105392,0.187302,-0.716187,-0.293259,Downstairs
81,1663930522694.0,8.0,-2.972702,-3.736252,-1.953781,1.513565,0.276642,-0.414703,Downstairs
82,1663930522796.0,8.0,0.29538,-9.008286,-4.012787,2.101578,0.885971,0.181854,Downstairs
83,1663930522897.0,8.0,-5.23761,-9.616409,-6.615295,0.856293,0.502487,-0.357178,Downstairs
84,1663930522998.0,8.0,-2.218521,-10.0737,-5.772537,0.479187,0.742172,-0.08873,Downstairs1663
85,930523099.0,8.0,3.173218,-18.223557,-3.203552,-0.504059,-1.237091,0.0,Downstairs
86,1663930523201.0,8.0,0.506073,-13.648239,-1.223557,1.374008,0.773056,-0.60112,Downstairs
87,1663930523303.0,8.0,-0.540192,-8.910126,-1.439026,0.649628,0.406616,0.14563,Downstairs
88,1663930523405.0,8.0,-0.374985,-9.357834,-4.017578,0.063736,0.077438,0.047623,Downstairs
89,1663930523507.0,9.0,0.743103,-6.029892,-0.562744,-1.038818,-0.826965,-0.143051,Downstairs
90,1663930523608.0,9.0,0.338486,-9.733719,-3.639297,-0.620163,-0.583023,-0.087662,Downstairs
91,1663930523710.0,9.0,-3.133102,-16.39679,-7.881821,-1.461731,0.237228,0.647369,Downstairs
92,1663930523812.0,9.0,-1.550537,-8.01947,-2.770203,-1.575714,-1.016586,0.329926,Downstairs
93,1663930523913.0,9.0,-2.441193,-5.220657,-1.96814,0.47493,-0.232544,-0.094055,Downstairs
94,1663930524016.0,9.0,-3.034943,-5.076996,-3.033569,1.796921,0.633514,-0.372086,Downstairs
95,1663930524117.0,9.0,0.834076,-10.42804,-1.005676,2.238998,0.85083,-0.105774,Downstairs
96,1663930524219.0,9.0,-2.953552,-7.243759,-3.227493,-0.343201,-0.150528,-0.019485,Downstairs
97,1663930524321.0,9.0,0.515656,-15.956253,-1.963364,0.244827,-0.64267,0.046555,Downstairs
98,1663930524422.0,9.0,-1.035782,-7.871033,1.340637,-0.956787,-0.742813,-0.457306,Downstairs
99,1663930524523.0,10.0,-0.274429,-11.766403,-1.779007,1.230194,0.588776,-0.593658,Downstairs
100,1663930524625.0,10.0,-0.365417,-9.83667,-3.399872,0.354553,-0.202728,0.134979,Downstairs
101,1663930524726.0,10.0,0.27623,-6.927719,-3.213135,-0.85878,-0.236816,-0.004578,Downstairs
102,1663930524829.0,10.0,-0.837067,-5.692307,-0.534012,-1.007919,-0.619247,-0.025879,Downstair
103,1663930524930.0,10.0,-1.059738,-11.450363,-5.569031,-1.03775,-0.369965,0.209549,Downstairs
104,1663930525032.0,10.0,0.905914,-17.751907,-4.422195,-2.71022,-0.231491,0.656952,Downstairs
105,1663930525134.0,10.0,-3.327042,-9.017853,-3.799713,-0.315506,-0.874908,-0.049316,Downstair
106,1663930525235.0,10.0,-1.787567,-4.169601,-0.893143,1.248306,0.408737,-0.238922,Downstairs
107,1663930525336.0,10.0,0.034424,-9.171082,-5.260178,2.038727,1.026596,0.191437,Downstairs
108,1663930525438.0,11.0,-2.896088,-9.111237,-5.13089,0.520737,0.54509,-0.024811,Downstairs
109,1663930525539.0,11.0,-1.914459,-12.149475,-2.025604,0.392899,-0.57663,-0.194183,Downstairs
110,1663930525640.0,11.0,-4.837784,-17.352081,-4.941742,-0.616974,-1.123108,0.015671,Downstair
111,1663930525742.0,11.0,3.070267,-11.73288,0.066925,1.655243,0.927521,-0.838669,Downstairs
112,1663930525845.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
113,1663930525946.0,11.0,0.070328,-6.683517,-2.923431,-0.892868,-0.101517,-0.225082,Downstairs
114,1663930526047.0,11.0,-1.38295,-7.756119,0.85701,-0.988754,-0.979294,-0.185669,Downstairs
115,1663930526149.0,11.0,-1.193802,-11.119965,-5.001602,-0.644669,0.278778,0.528061,Downstairs
116,1663930526250.0,11.0,-0.765244,-15.642609,-3.720703,-2.863617,-0.312439,0.458817,Downstair
117,1663930526352.0,11.0,-1.746872,-6.070602,-2.559509,-0.261169,-0.724701,-0.030136,Downstair
118,1663930526453.0,12.0,-1.849823,-5.13446,-1.383957,1.200378,0.35228,-0.246384,Downstairs
119,1663930526555.0,12.0,-1.337463,-9.290802,-5.403824,2.211304,0.620728,0.198898,Downstairs
120,1663930526656.0,12.0,-2.762009,-7.250931,-2.693588,-0.049179,-0.283676,-0.046112,Downstair
121,1663930526758.0,12.0,0.680847,-21.977676,1.393311,0.262939,-1.032562,0.175461,Downstairs
122,1663930526860.0,12.0,0.309753,-10.483109,0.964752,0.18837,0.929657,-0.051437,Downstairs
123,1663930526961.0,12.0,-2.029388,-8.656326,-1.285797,0.971344,-0.210175,-0.199509,Downstairs
124,1663930527063.0,12.0,-0.736511,-9.736115,-3.991241,0.150024,0.143494,0.098755,Downstairs
125,1663930527166.0,12.0,0.230743,-6.434509,-1.707184,-0.721359,-0.360382,-0.178207,Downstairs
126,1663930527267.0,12.0,-0.892136,-7.071365,0.291977,-0.838547,-0.798203,-0.070618,Downstairs
127,1663930527369.0,12.0,-1.399704,-13.246017,-6.847534,-1.147476,0.130707,0.689987,Downstairs
128,1663930527471.0,13.0,0.702408,-14.344955,-3.478882,-2.69957,-0.339081,0.116867,Downstairs
129,1663930527573.0,13.0,-2.177826,-7.162354,-2.384735,0.034973,-0.617111,-0.245316,Downstairs
130,1663930527674.0,13.0,-1.557724,-4.064255,-1.764633,1.473083,0.550415,-0.316696,Downstairs
131,1663930527777.0,13.0,0.759857,-13.257996,-5.243408,1.899185,0.558945,0.348038,Downstairs
132,1663930527879.0,13.0,-2.000656,-7.006729,-3.581833,-0.168488,-0.249588,0.087036,Downstairs
133,1663930527980.0,13.0,-1.804321,-15.932312,-5.293686,0.479187,-0.829102,0.240433,Downstairs
134,1663930528082.0,13.0,-3.212112,-6.966034,1.457962,-0.527481,-0.138809,-0.426422,Downstairs
135,1663930528183.0,13.0,-0.391754,-10.993073,-1.084686,1.068283,0.026306,-0.597916,Downstairs
136,1663930528285.0,13.0,-0.341476,-9.207001,-1.345657,0.335373,0.133896,0.223389,Downstairs
137,1663930528388.0,13.0,-0.154724,-8.215805,-3.644089,-0.5392,-0.264511,-0.043991,Downstairs
138,1663930528490.0,14.0,-0.384567,-7.916519,-0.917084,-0.96637,-1.12204,-0.081268,Downstairs
139,1663930528591.0,14.0,-0.439636,-8.761673,-5.094971,-0.237732,0.191422,0.128586,Downstairs
140,1663930528692.0,14.0,-2.632721,-19.511642,-8.013504,-2.650558,0.149887,1.127808,Downstairs
141,1663930528793.0,14.0,-0.755661,-5.510345,-2.183624,-1.003662,-0.786484,0.144562,Downstairs
142,1663930528895.0,14.0,-2.199371,-5.3284,-0.371216,0.695435,-0.259186,-0.115356,Downstairs
143,1663930528997.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
144,1663930529098.0,14.0,-1.849823,-9.06813,-4.664017,0.821136,0.047607,-0.376343,Downstairs
145,1663930529200.0,14.0,-2.797928,-8.340302,-3.737457,0.822205,0.707016,-0.226151,Downstairs
146,1663930529302.0,14.0,-4.181763,-20.356796,-8.839508,-0.634018,-0.122833,-0.613907,Downstai
147,1663930529404.0,14.0,3.802887,-14.672958,-0.814148,0.0,0.0,0.0,Downstairs
148,1663930529505.0,15.0,-1.3638,-9.288406,-1.786194,0.743378,0.001816,0.183975,Downstairs
149,1663930529607.0,15.0,0.029633,-7.765686,-4.134903,-0.524292,0.245758,0.010345,Downstairs
150,1663930529708.0,15.0,-0.087692,-8.187073,0.155518,-1.091019,-1.452271,-0.119614,Downstairs
151,1663930529810.0,15.0,-0.039795,-8.17749,-3.76619,-0.409241,0.420456,0.234055,Downstairs
152,1663930529911.0,15.0,-2.208954,-18.053574,-8.513901,-2.444962,0.110458,0.546173,Downstairs
153,1663930530013.0,15.0,-1.608002,-7.01152,-3.675217,-0.97171,-1.043213,-0.26236,Downstairs
154,1663930530114.0,15.0,-3.276764,-4.964478,-0.830902,0.64537,-0.557449,-0.200577,Downstairs
155,1663930530216.0,15.0,-2.900879,-7.375443,-1.149323,2.02063,0.087036,-0.015228,Downstairs
156,1663930530317.0,15.0,1.212372,-10.413681,-5.908997,1.457092,1.641251,0.472672,Downstairs
157,1663930530418.0,15.0,-2.012619,-8.009903,-5.698318,-0.553055,0.680374,-0.260239,Downstairs
158,1663930530520.0,16.0,2.6465,-15.683319,1.706955,0.438705,-0.020569,-0.495651,Downstairs
159,1663930530622.0,16.0,-2.888901,-10.42804,2.597595,0.519669,-0.210175,-0.120682,Downstairs
160,1663930530723.0,16.0,-2.264008,-9.015457,0.016647,0.45256,0.436432,-0.150513,Downstairs
161,1663930530824.0,16.0,-0.856232,-10.492691,-1.225937,0.677322,-0.043991,0.041229,Downstairs
162,1663930530926.0,16.0,-1.239304,-9.942017,-1.247498,0.919144,0.0,0.0,Downstairs
163,1663930531027.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Downstairs
