,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663930484725.0,0.0,-3.245636,3.649857,6.856888,-0.426285,-0.586212,-0.261307,Upstairs
1,1663930484827.0,0.0,-1.734894,2.0242,7.986938,-1.203934,-0.993149,-0.041855,Upstairs
2,1663930484929.0,0.0,-0.518646,1.672256,9.282211,-0.956787,-0.766251,0.279861,Upstairs
3,1663930485031.0,0.0,-1.306335,1.176651,6.703659,-0.820435,-0.446671,0.069992,Upstairs
4,1663930485132.0,0.0,3.546707,1.317917,8.240723,-0.589279,-2.134048,1.758438,Upstairs
5,1663930485234.0,0.0,1.89711,-8.443253,0.086075,4.245956,-7.377274,3.219986,Upstairs
6,1663930485335.0,0.0,15.345337,-9.487122,0.789978,3.309601,-3.545517,6.249603,Upstairs
7,1663930485437.0,0.0,21.419434,0.288406,-1.597046,2.448868,-0.301788,2.459381,Upstairs
8,1663930485540.0,0.0,16.283859,2.26123,-3.383118,0.444031,-0.238937,-0.520157,Upstairs
9,1663930485643.0,0.0,4.700714,-3.949341,0.078903,2.595871,-2.894653,0.873199,Upstairs
10,1663930485745.0,1.0,8.366241,-13.868515,1.137131,-1.551208,1.438843,2.243134,Upstairs
11,1663930485846.0,1.0,4.882675,-6.918137,-0.15094,-0.443329,-1.383041,2.281494,Upstairs
12,1663930485949.0,1.0,2.974503,-10.143127,1.489075,0.106339,-0.573441,-0.409378,Upstairs
13,1663930486051.0,1.0,0.063156,-6.755341,-1.656906,-0.602051,1.282257,0.081711,Upstairs
14,1663930486152.0,1.0,2.308914,-8.254105,-1.525223,1.14711,-2.381195,2.916382,Upstairs
15,1663930486254.0,1.0,-0.93045,-11.218124,1.49147,0.985184,-1.131638,1.227936,Upstairs
16,1663930486355.0,1.0,-1.873764,-7.459229,0.639145,0.702896,-0.225098,1.527283,Upstairs
17,1663930486457.0,1.0,-2.168243,-15.843735,1.120377,0.131912,0.009262,0.002884,Upstairs
18,1663930486561.0,1.0,-1.871368,-10.095245,1.072495,-0.263306,-0.035477,-0.168625,Upstairs
19,1663930486663.0,1.0,-1.02861,-10.42804,1.048553,-0.014038,-0.03334,0.008209,Upstairs
20,1663930486764.0,2.0,-1.220139,-10.234116,1.050949,0.29277,-0.133484,0.09024,Upstairs
21,1663930486867.0,2.0,-1.646317,-10.286789,0.912079,-0.132278,-0.090866,0.020996,Upstairs
22,1663930486970.0,2.0,-1.404495,-9.783997,0.730118,-0.493393,0.190353,-0.017349,Upstairs
23,1663930487073.0,2.0,-2.110779,-10.258057,-0.601059,-0.244125,-0.124954,0.009277,Upstairs
24,1663930487175.0,2.0,-1.777985,-10.305939,-0.194046,-0.546661,-0.249588,0.019928,Upstairs
25,1663930487277.0,2.0,-2.855377,-10.533386,-1.084686,-1.065445,-0.421097,0.075317,Upstairs
26,1663930487381.0,2.0,-2.659058,-9.611618,-1.185242,-1.015381,-0.062103,0.308624,Upstairs
27,1663930487483.0,2.0,-2.376541,-9.424866,-1.486908,-0.352783,-0.152649,-0.087662,Upstairs
28,1663930487585.0,2.0,-2.936783,-9.587677,-2.090256,0.145752,0.06572,-0.000305,Upstairs
29,1663930487687.0,3.0,-2.505829,-10.976318,-3.651276,-0.191925,-0.12709,-0.015228,Upstairs
30,1663930487789.0,3.0,-3.135498,-10.633942,-4.781326,-1.311523,-0.471176,0.000763,Upstairs
31,1663930487892.0,3.0,-2.295135,-10.095245,-5.217072,-1.891022,-0.829102,0.076385,Upstairs
32,1663930487994.0,3.0,-4.157822,-7.526276,-6.363907,-2.097687,-1.049606,0.479065,Upstairs
33,1663930488095.0,3.0,-4.751587,-5.563019,-6.270523,-1.529907,-0.672501,0.919006,Upstairs
34,1663930488197.0,3.0,-3.798691,-2.424225,-5.197922,-0.178085,-0.202728,0.223389,Upstairs
35,1663930488298.0,3.0,-4.282333,-3.345993,-6.359116,0.840317,0.250015,-0.701248,Upstairs
36,1663930488400.0,3.0,-1.710953,-7.662735,-4.288132,0.610214,0.956284,-0.884476,Upstairs
37,1663930488502.0,3.0,-3.939957,-10.779984,-4.467697,1.881073,0.820999,-0.994202,Upstairs
38,1663930488604.0,3.0,-1.469147,-10.811111,-3.557892,2.093063,1.209824,-0.414703,Upstairs
39,1663930488706.0,4.0,-1.720535,-7.54303,-2.413467,1.995056,0.976532,-0.104706,Upstairs
40,1663930488810.0,4.0,-0.645538,-8.80957,-1.934631,1.251511,0.523788,-0.212296,Upstairs
41,1663930488911.0,4.0,-1.739685,-10.361008,-0.78302,0.899963,0.622864,0.020996,Upstairs
42,1663930489013.0,4.0,-2.503433,-10.847031,-1.352829,0.609146,0.676117,0.169067,Upstairs
43,1663930489115.0,4.0,-3.494629,-15.544449,-0.634583,0.071198,0.532303,-0.071686,Upstairs
44,1663930489216.0,4.0,-3.166626,-12.635498,-5.279327,-2.349091,0.621796,0.47374,Upstairs
