,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663934435548.0,0.0,-2.443573,5.036102,7.295013,-1.081528,-0.17308,-0.068436,Downstairs
1,1663934435650.0,0.0,0.199615,2.598816,10.045959,-0.99205,-0.278534,-0.14621,Downstairs
2,1663934435752.0,0.0,-1.335068,3.259613,8.56395,-2.109512,-0.841003,0.638901,Downstairs
3,1663934435855.0,0.0,-0.717361,0.58049,10.144119,0.270294,-1.811462,0.029556,Downstairs
4,1663934435957.0,0.0,0.949005,0.575714,7.766678,0.083862,-1.819977,1.143829,Downstairs
5,1663934436058.0,0.0,3.455734,-4.301285,-1.695206,3.458618,-5.563324,3.184875,Downstairs
6,1663934436160.0,0.0,9.469971,-8.146362,-2.202774,0.823166,-3.432785,5.068268,Downstairs
7,1663934436262.0,0.0,18.560745,-9.16391,4.065247,1.739288,-2.852219,4.785965,Downstairs
8,1663934436364.0,0.0,19.863205,-3.286133,-0.622604,0.97229,0.488449,0.160583,Downstairs
9,1663934436465.0,0.0,8.742126,-0.927856,-4.944138,-0.612823,0.935867,-2.075394,Downstairs
10,1663934436567.0,1.0,1.638535,-4.021164,1.474716,-0.203751,-0.254044,-0.638351,Downstairs
11,1663934436669.0,1.0,13.860931,-3.266983,0.0,0.0,0.0,0.0,Downstairs
12,1663934436770.0,1.0,9.290405,-7.495148,0.675049,-0.080185,0.207214,2.197372,Downstairs
13,1663934436872.0,1.0,3.585022,-6.161575,-2.403885,0.262833,-1.131821,0.860474,Downstairs
14,1663934436974.0,1.0,4.219482,-9.058563,-0.189255,0.954193,-0.753647,1.704163,Downstairs
15,1663934437076.0,1.0,5.940918,-7.289246,-0.167709,-0.259155,0.488449,0.006134,Downstairs
16,1663934437179.0,1.0,5.186737,-9.709778,-1.656906,-0.314545,0.403229,0.728378,Downstairs
17,1663934437281.0,1.0,2.78775,-11.603592,-1.570709,0.591995,-0.5896,1.805359,Downstairs
18,1663934437383.0,1.0,1.427841,-10.255661,-0.11264,0.454575,-0.758972,1.718002,Downstairs
19,1663934437489.0,2.0,-2.565689,-8.821533,0.224945,0.122223,-0.156036,2.303909,Downstairs
20,1663934437590.0,2.0,-3.449142,-9.573318,0.452393,1.386688,-0.095306,-0.227173,Downstairs
21,1663934437691.0,2.0,-4.435562,-10.712952,1.144318,-0.097229,-0.436203,-0.253799,Downstairs
22,1663934437793.0,2.0,-1.756439,-9.642746,0.627167,-0.822678,-0.074005,-0.13768,Downstairs
23,1663934437895.0,2.0,-1.090851,-9.851044,0.227341,-0.121735,-0.333939,-0.101471,Downstairs
24,1663934437997.0,2.0,-2.54892,-10.363403,0.241699,-0.120667,-0.156036,-0.054596,Downstairs
25,1663934438098.0,2.0,-1.004669,-10.325089,-0.19165,-0.043961,0.075134,-0.040741,Downstairs
26,1663934438200.0,2.0,-1.136353,-10.229324,-0.366425,-0.025848,-0.216751,-0.040741,Downstair
27,1663934438302.0,2.0,-1.785172,-10.281998,-0.13179,-0.064209,-0.250839,-0.043945,Downstairs
28,1663934438406.0,2.0,-1.076492,-10.162292,-0.519653,-0.119598,-0.006897,-0.095078,Downstair
29,1663934438509.0,3.0,-1.062119,-10.0354,0.320709,-0.020523,-0.007965,-0.134491,Downstairs
30,1663934438611.0,3.0,-0.343872,-10.363403,-0.694427,0.047653,-0.168823,-0.127029,Downstairs
31,1663934438712.0,3.0,0.015259,-10.143127,-0.670486,0.046585,0.274338,-0.014114,Downstairs
32,1663934438814.0,3.0,-1.279999,-9.910889,-1.247498,0.122223,-0.077209,0.033829,Downstairs
33,1663934438916.0,3.0,0.352844,-9.044189,-2.032791,-0.577667,0.246643,-0.000259,Downstairs
34,1663934439019.0,3.0,0.17807,-8.390579,-1.659286,-0.869537,-0.402115,0.170181,Downstairs
35,1663934439123.0,3.0,-0.183456,-8.03624,-3.258621,-0.797104,0.412811,0.577103,Downstairs
36,1663934439224.0,3.0,-1.670258,-17.689651,-5.286514,-2.669846,-1.099854,-0.306,Downstairs
37,1663934439326.0,3.0,-4.500198,-9.666687,-4.379105,-0.801361,-0.632202,-0.683105,Downstairs
38,1663934439427.0,3.0,-4.330215,-4.294098,-1.194824,0.672958,-0.111298,-0.145142,Downstairs
39,1663934439529.0,4.0,-2.886505,-5.797653,-0.390366,2.27298,0.968887,0.277771,Downstairs
40,1663934439631.0,4.0,1.375168,-8.754501,-7.230606,0.571762,1.946793,-0.351807,Downstairs
41,1663934439732.0,4.0,-4.002213,-10.344254,-5.681549,0.355515,0.637589,0.02211,Downstairs
42,1663934439834.0,4.0,-0.384567,-12.221298,-0.217987,0.0,0.0,0.0,Downstairs
43,1663934439936.0,4.0,0.06076,-10.794357,0.136353,0.835938,0.07193,-0.446609,Downstairs
44,1663934440038.0,4.0,-1.703766,-8.443253,-1.977722,0.84021,-0.154968,-0.073761,Downstairs
45,1663934440140.0,4.0,1.073502,-7.813568,-4.77655,-0.363541,0.388321,0.202133,Downstairs
46,1663934440241.0,4.0,-0.425262,-6.374664,-0.857239,-0.659683,-1.616516,-0.261261,Downstairs
47,1663934440342.0,4.0,-1.888123,-6.700272,-2.9785,-0.952637,0.150757,0.221313,Downstairs
48,1663934440444.0,4.0,-0.963959,-21.525162,-7.201874,-2.196869,-0.084656,0.372574,Downstairs
49,1663934440546.0,5.0,-2.45076,-8.955612,-3.160461,-0.85144,-1.059372,-0.042877,Downstairs
50,1663934440648.0,5.0,-2.682999,-3.642868,0.232132,0.759247,-0.175201,-0.011978,Downstairs
51,1663934440750.0,5.0,-3.360565,-5.294876,-2.379944,2.622391,1.118027,0.427979,Downstairs
52,1663934440852.0,5.0,-3.422806,-8.855057,-6.581772,0.148849,1.604843,-0.125961,Downstairs
