,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663930539055.0,0.0,-1.837845,4.370514,4.316635,-0.060898,-0.20166,-1.287155,Upstairs
1,1663930539157.0,0.0,-1.421249,-0.393936,10.551132,-3.141647,-1.027237,0.089172,Upstairs
2,1663930539261.0,0.0,1.439819,1.794357,8.628586,-0.090729,-0.154785,1.447388,Upstairs
3,1663930539362.0,0.0,-1.46196,-0.652512,7.939056,0.074387,-3.082138,0.585587,Upstairs
4,1663930539464.0,0.0,0.800568,-2.634918,1.434021,1.726608,-5.40654,0.183975,Upstairs
5,1663930539566.0,0.0,3.470093,-11.0242,-2.418259,2.633148,-6.369537,4.925476,Upstairs
6,1663930539667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upstairs
7,1663930539770.0,0.0,18.041214,-1.330078,-1.826889,1.750046,-0.297531,0.554688,Upstairs
8,1663930539872.0,0.0,4.176392,-3.70752,0.119598,-0.465698,0.014587,-1.784622,Upstairs
9,1663930539974.0,0.0,14.62468,-5.452896,12.926178,0.678391,-0.032288,0.701706,Upstairs
10,1663930540076.0,1.0,7.23378,-9.566132,0.849823,-0.805527,-0.633087,1.565628,Upstairs
11,1663930540178.0,1.0,2.399887,-11.534164,0.301559,-0.963181,-1.230698,1.249252,Upstairs
12,1663930540279.0,1.0,2.040756,-10.768021,2.676605,0.874405,-3.768158,2.275101,Upstairs
13,1663930540380.0,1.0,4.099777,-5.98201,-1.02243,0.580383,-1.110321,1.075607,Upstairs
14,1663930540482.0,1.0,2.624939,-15.37207,-1.221161,0.366272,-1.815536,3.681244,Upstairs
15,1663930540583.0,1.0,-0.566528,-11.34024,-2.413467,0.647491,-0.604324,1.823425,Upstairs
16,1663930540685.0,1.0,-1.380554,-7.7202,0.641541,1.241913,-0.246399,-0.740662,Upstairs
17,1663930540786.0,1.0,-3.585617,-10.454376,-0.421494,0.304489,0.057205,1.103302,Upstairs
18,1663930540887.0,1.0,-0.904114,-10.25087,1.089249,0.115936,-0.544678,0.985062,Upstairs
19,1663930540990.0,1.0,-2.156281,-11.172638,0.880951,-0.107773,0.146683,-0.097244,Upstairs
20,1663930541091.0,2.0,-0.035019,-9.752884,0.58168,-0.110977,-0.103653,-0.15477,Upstairs
21,1663930541193.0,2.0,-1.078888,-10.365799,0.263245,-0.06517,-0.026947,-0.035461,Upstairs
22,1663930541296.0,2.0,-1.751648,-10.0737,0.912079,-0.09819,-0.098328,-0.016296,Upstairs
23,1663930541397.0,2.0,-1.950378,-9.815125,1.089249,-0.050247,0.075317,0.033783,Upstairs
24,1663930541499.0,2.0,-1.198593,-10.497482,0.370987,-0.082214,0.205276,0.008209,Upstairs
25,1663930541600.0,2.0,-1.320694,-10.107224,0.418869,0.09996,-0.005646,0.046555,Upstairs
26,1663930541702.0,2.0,-1.517029,-9.922867,0.636749,0.040298,-0.144135,0.069992,Upstairs
27,1663930541803.0,2.0,-1.411682,-10.066513,0.131577,-0.031082,-0.222961,0.01886,Upstairs
28,1663930541906.0,2.0,-1.78038,-10.624374,-0.768646,-0.28035,-0.265579,-0.00563,Upstairs
29,1663930542009.0,2.0,-1.967133,-12.827026,-3.98407,-2.221252,-0.516983,0.113678,Upstairs
30,1663930542110.0,3.0,-2.345413,-10.289185,-3.976883,-3.422882,-1.002731,0.819946,Upstairs
31,1663930542212.0,3.0,-4.291901,-7.140808,-4.570648,-2.806091,-1.950821,0.634583,Upstairs
32,1663930542313.0,3.0,-2.074875,-5.199112,-4.371918,-1.378632,-0.519104,0.717682,Upstairs
33,1663930542415.0,3.0,-4.394852,-2.967712,-5.712677,0.248032,0.0849,-0.527618,Upstairs
34,1663930542516.0,3.0,-9.221558,-12.4272,-5.346359,0.055206,0.202072,-0.59259,Upstairs
35,1663930542618.0,3.0,-2.94397,-12.242844,-4.173203,1.443253,1.044708,-1.11351,Upstairs
36,1663930542719.0,3.0,-1.112396,-9.429657,-3.148483,1.906647,1.399429,-0.579819,Upstairs
37,1663930542821.0,3.0,-2.223312,-8.136795,-2.786957,2.038727,1.190643,-0.059967,Upstairs
38,1663930542922.0,3.0,1.248276,-9.578094,-2.276993,1.889603,1.11821,-0.280472,Upstairs
39,1663930543024.0,3.0,-0.774826,-10.112015,-1.383957,0.936188,0.561066,0.059341,Upstairs
40,1663930543126.0,4.0,-0.01825,-12.36734,-1.439026,0.661346,0.892365,-0.100449,Upstairs
41,1663930543227.0,4.0,-2.546524,-14.728027,-1.065536,-0.850266,-0.19101,0.191437,Upstairs
42,1663930543329.0,4.0,-0.102051,-13.547684,-3.244263,-3.510223,-1.614197,0.470535,Upstairs
43,1663930543430.0,4.0,-3.324646,-10.164688,-1.233124,-2.85083,-2.202225,-0.369949,Upstairs
44,1663930543531.0,4.0,-1.339859,-3.630905,-3.555496,-2.330978,-0.466904,0.885986,Upstairs
45,1663930543633.0,4.0,-1.610397,-3.92778,-2.4422,-0.366638,-0.877029,0.497162,Upstairs
46,1663930543734.0,4.0,-5.546463,-6.590134,-10.805145,1.169479,0.4375,-1.084747,Upstairs
47,1663930543835.0,4.0,-3.20015,-7.274872,-4.391083,1.269608,0.292633,-1.053864,Upstairs
48,1663930543938.0,4.0,0.314545,-11.929214,-2.219543,2.090927,1.056427,-0.444519,Upstairs
49,1663930544039.0,4.0,-1.359009,-8.527054,-1.896317,2.209183,1.012741,0.344833,Upstairs
50,1663930544141.0,5.0,1.06871,-8.464798,-1.585068,1.706375,0.741104,0.012466,Upstairs
51,1663930544242.0,5.0,-0.829895,-10.648315,-1.814911,0.865875,0.455612,0.058273,Upstairs
52,1663930544343.0,5.0,-1.653488,-14.309052,-2.626556,0.372665,0.345886,0.042297,Upstairs
53,1663930544444.0,5.0,-4.191345,-15.300247,-1.422272,-1.231628,0.481171,0.514206,Upstairs
54,1663930544546.0,5.0,2.395096,-13.605148,-0.996094,-3.466553,-1.027237,0.283051,Upstairs
55,1663930544647.0,5.0,-3.542511,-8.905334,-2.035187,-3.158691,-2.237381,-0.551056,Upstairs
56,1663930544749.0,5.0,-1.691803,-2.728287,-2.561905,-1.822845,-1.400085,0.764557,Upstairs
57,1663930544850.0,5.0,-1.562515,-4.219879,-5.585785,-0.261169,-0.959061,-0.006699,Upstairs
58,1663930544951.0,5.0,-10.787369,-12.443954,-12.16745,0.887177,1.388779,-0.656509,Upstairs
59,1663930545053.0,6.0,-1.581665,-8.258896,-3.335236,1.642456,0.21167,-1.230698,Upstairs
60,1663930545155.0,6.0,0.869995,-12.075256,-2.468536,2.149521,0.932846,-0.433868,Upstairs
61,1663930545256.0,6.0,-0.765244,-8.938843,-2.312912,1.888535,0.94989,0.0,Upstairs
62,1663930545358.0,6.0,-0.037415,-9.072922,-2.128555,1.310089,0.47052,-0.015228,Upstairs
63,1663930545459.0,6.0,-0.655106,-10.344254,-1.369598,0.635788,0.434311,0.088104,Upstairs
64,1663930545560.0,6.0,-1.847427,-14.926743,-0.012085,0.684784,0.976532,0.061478,Upstairs
65,1663930545663.0,6.0,-2.070084,-13.217285,-3.3927,-1.852676,0.355469,0.41301,Upstairs
66,1663930545764.0,6.0,4.437363,-13.253204,1.422043,-2.905151,-0.164368,-0.352905,Upstairs
67,1663930545865.0,6.0,-3.149872,-6.841522,-0.000107,-3.350433,-2.595306,-0.098312,Upstairs
68,1663930545966.0,6.0,-1.141129,-4.856735,-3.462128,-1.90274,-1.057068,0.529129,Upstairs
69,1663930546069.0,7.0,-1.354218,-4.255798,-4.134903,-0.105637,-0.438141,-0.242126,Upstairs
70,1663930546170.0,7.0,-5.575195,-12.10878,-9.347076,0.421661,0.230835,-0.610703,Upstairs
71,1663930546272.0,7.0,-2.517807,-8.242142,-3.646484,1.427277,0.270248,-1.19873,Upstairs
72,1663930546374.0,7.0,-0.657501,-10.301147,-2.966522,2.164429,1.164017,-0.326279,Upstairs
73,1663930546475.0,7.0,0.937027,-8.886185,-1.5755,1.947128,0.714478,0.397034,Upstairs
74,1663930546576.0,7.0,-0.669479,-9.118408,-2.370377,1.419815,0.677185,-0.068481,Upstairs
75,1663930546677.0,7.0,-0.999878,-10.56691,-2.188416,0.609146,0.553619,0.141373,Upstairs
76,1663930546779.0,7.0,-1.162689,-14.079193,-0.009689,0.340698,0.882782,0.081711,Upstairs
77,1663930546882.0,7.0,-2.632721,-13.710495,-3.950546,-1.824982,0.417267,0.411942,Upstairs
78,1663930546983.0,7.0,-0.489914,-12.839005,-2.394318,-2.279846,-0.476501,-1.076233,Upstairs
79,1663930547085.0,8.0,-3.633499,-6.130447,-2.037582,-2.750702,-1.828323,0.362946,Upstairs
80,1663930547186.0,8.0,-1.866577,-2.323669,-1.750275,-1.26358,-1.403275,0.43219,Upstairs
81,1663930547288.0,8.0,-1.5242,-3.741043,-5.688736,0.530319,-0.181412,-0.781143,Upstairs
82,1663930547390.0,8.0,3.424606,-16.916336,-2.925827,0.791306,1.029785,-1.261581,Upstairs
83,1663930547492.0,8.0,-2.556107,-12.393677,0.0,0.0,0.0,0.0,Upstairs
84,1663930547593.0,8.0,-0.77243,-9.044189,-2.315308,2.308243,1.323807,-0.167557,Upstairs
85,1663930547695.0,8.0,2.007248,-8.009903,-1.553955,1.428345,0.684647,0.427933,Upstairs
86,1663930547796.0,8.0,-2.17543,-10.277206,-1.625778,0.985184,0.388504,0.016739,Upstairs
87,1663930547897.0,8.0,-0.233734,-11.85498,-1.819702,0.833923,0.454544,-0.00351,Upstairs
88,1663930547998.0,8.0,-1.758835,-16.320175,-2.667252,-0.679825,0.47052,0.166931,Upstairs
89,1663930548100.0,9.0,-1.651093,-13.583603,-2.995255,-3.175735,0.317123,0.492905,Upstairs
90,1663930548201.0,9.0,-2.572861,-11.943573,-2.897095,-2.914749,-1.475708,-1.103928,Upstairs
91,1663930548302.0,9.0,-0.817917,-5.914978,-2.889908,-2.640976,-1.060257,0.0,Upstairs
92,1663930548403.0,9.0,-1.873764,-3.59259,-2.557114,-0.546661,-0.866379,0.269196,Upstairs
93,1663930548505.0,9.0,-4.914398,-5.754562,-8.724579,0.909561,0.067856,-1.067703,Upstairs
94,1663930548607.0,9.0,-4.684555,-6.187912,-6.936111,1.619019,0.670792,-1.261581,Upstairs
95,1663930548708.0,9.0,-0.681442,-12.580429,-2.75824,2.074951,0.896637,-0.235733,Upstairs
96,1663930548812.0,9.0,-1.68222,-8.541412,-1.977722,2.45845,1.587982,0.133911,Upstairs
97,1663930548914.0,9.0,2.533966,-7.885406,-0.665695,1.654175,0.926453,0.238312,Upstairs
98,1663930549016.0,9.0,-1.751648,-10.930832,-1.731125,0.93512,0.465195,0.152023,Upstairs
99,1663930549117.0,10.0,-1.011841,-11.55571,-2.111801,0.597427,0.730453,-0.116425,Upstairs
100,1663930549219.0,10.0,-2.690186,-13.894852,-2.08786,-1.194336,0.035904,0.142441,Upstairs
101,1663930549320.0,10.0,3.189972,-12.968292,0.509857,-3.37175,-0.618179,0.212738,Upstairs
102,1663930549422.0,10.0,-3.183395,-7.983566,-0.82132,-3.45697,-2.592117,-0.34758,Upstairs
103,1663930549524.0,10.0,-0.817917,-5.309235,-3.244263,-2.334183,-0.901535,0.749634,Upstairs
104,1663930549625.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Upstairs
105,1663930549726.0,10.0,-2.407669,-15.544449,-16.61348,0.421661,-0.269836,-0.593658,Upstairs
106,1663930549828.0,10.0,-1.936005,-8.685059,-1.707184,1.861893,0.430038,-1.157181,Upstairs
107,1663930549930.0,10.0,-1.256058,-9.91568,-3.486069,2.212372,1.431396,-0.469025,Upstairs
108,1663930550031.0,10.0,1.602615,-9.26207,-2.004059,1.74791,0.666534,0.586655,Upstairs
109,1663930550133.0,11.0,-0.39653,-10.085678,-2.947372,1.582794,0.814606,-0.100449,Upstairs
110,1663930550234.0,11.0,0.266663,-11.582047,-1.570709,0.77533,0.503555,-0.012024,Upstairs
111,1663930550335.0,11.0,-1.818695,-16.188492,0.330292,0.299164,0.838043,0.31395,Upstairs
112,1663930550437.0,11.0,-3.020584,-13.791901,-5.188354,-2.696365,0.35228,0.524872,Upstairs
113,1663930550539.0,11.0,-0.291199,-12.343399,-3.486069,-2.367203,-0.553192,-1.29567,Upstairs
114,1663930550646.0,11.0,-3.468292,-6.561401,-2.152496,-2.964813,-1.73671,0.330994,Upstairs
115,1663930550748.0,11.0,-2.465134,-3.130524,-2.588242,-1.255066,-1.28183,0.403427,Upstairs
116,1663930550849.0,11.0,-2.168243,-3.211914,-5.681549,0.62619,-0.052521,-0.818436,Upstairs
117,1663930550953.0,11.0,-4.983826,-8.49353,-7.221024,1.806503,1.325928,-1.460785,Upstairs
118,1663930551056.0,12.0,-1.68222,-13.729645,-3.220306,2.118622,1.153366,0.231918,Upstairs
119,1663930551157.0,12.0,-1.354218,-7.686676,-2.516418,2.132477,1.37706,-0.013092,Upstairs
120,1663930551261.0,12.0,1.207581,-7.586121,-0.991318,1.331406,0.348022,0.175461,Upstairs
121,1663930551363.0,12.0,-1.926437,-10.88533,-2.317703,0.706085,0.360809,0.065735,Upstairs
122,1663930551465.0,12.0,-1.624756,-11.675415,-1.879562,0.189438,0.353348,0.024185,Upstairs
123,1663930551567.0,12.0,-3.892075,-13.605148,-4.055893,-1.302994,0.178635,0.336319,Upstairs
124,1663930551668.0,12.0,2.96492,-12.985046,-0.217987,-3.271606,-0.104721,0.342712,Upstairs
125,1663930551769.0,12.0,-3.729263,-7.416138,-2.526001,-3.169342,-2.074387,-0.205902,Upstairs
126,1663930551871.0,12.0,-0.482727,-3.482468,-3.112579,-2.023117,-1.339355,0.632462,Upstairs
127,1663930551973.0,12.0,-2.024597,-4.55986,-4.733444,-0.384735,-0.410446,0.177582,Upstairs
128,1663930552074.0,13.0,-4.291901,-5.965256,-9.179474,1.291977,0.928589,-1.192337,Upstairs
129,1663930552175.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Upstairs
130,1663930552277.0,13.0,-0.485123,-11.577255,-2.870758,2.367905,1.201294,-0.073807,Upstairs
131,1663930552379.0,13.0,0.630569,-8.682663,-2.011246,2.096252,0.819931,0.34697,Upstairs
132,1663930552481.0,13.0,-1.299149,-8.823929,-2.50206,1.496521,0.859344,-0.062088,Upstairs
133,1663930552583.0,13.0,-0.61441,-10.602814,-2.387131,0.678391,0.498215,0.132843,Upstairs
134,1663930552684.0,13.0,-1.902496,-15.779083,-2.858795,0.167068,0.571732,0.032715,Upstairs
135,1663930552785.0,13.0,-3.935165,-13.126312,-3.979279,-2.069992,-0.102585,0.525925,Upstairs
136,1663930552887.0,13.0,-0.700607,0.0,0.0,0.0,0.0,0.0,Upstairs
137,1663930552988.0,13.0,-3.037338,-7.550217,-3.126938,-2.579193,-1.463989,-0.074875,Upstairs
138,1663930553090.0,14.0,-2.58963,-2.785751,-2.135742,-1.344543,-1.452271,0.46521,Upstairs
139,1663930553192.0,14.0,-2.237671,-2.883911,-6.248978,0.33963,-0.138809,-0.576614,Upstairs
140,1663930553295.0,14.0,1.727127,-19.743881,-2.803726,1.132187,1.89798,-1.368103,Upstairs
141,1663930553397.0,14.0,-3.987839,-11.213348,-3.572266,2.015305,0.882782,-0.303909,Upstairs
142,1663930553498.0,14.0,-1.18663,-8.618027,-2.545151,2.042999,0.872131,-0.19632,Upstairs
143,1663930553599.0,14.0,1.549942,-8.821533,-1.362411,1.588135,0.566391,0.334183,Upstairs
144,1663930553701.0,14.0,-0.956787,-11.148697,-2.372772,0.913818,0.299011,0.085983,Upstairs
145,1663930553802.0,14.0,-1.246475,-12.185394,-2.037582,0.650696,0.343765,-0.161163,Upstairs
146,1663930553904.0,14.0,-3.386902,-16.394394,-2.044754,-0.754395,0.450287,0.194641,Upstairs
147,1663930554005.0,14.0,0.968155,-13.605148,-2.846817,-3.36322,-0.438141,0.528061,Upstairs
148,1663930554107.0,15.0,-3.97348,-9.353043,-2.190811,-3.532593,-2.6017,-0.523361,Upstairs
149,1663930554208.0,15.0,-1.550537,-5.546265,-3.182007,-2.683578,-0.899399,0.779465,Upstairs
150,1663930554309.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Upstairs
151,1663930554411.0,15.0,-8.441055,-7.454437,-11.808319,0.814743,0.265991,-1.202988,Upstairs
152,1663930554511.0,15.0,-2.651871,-7.09053,-5.746201,1.361221,-0.301788,-1.44162,Upstairs
153,1663930554614.0,15.0,-1.265625,-11.725708,-4.094193,2.438202,1.509155,-0.211227,Upstairs
154,1663930554716.0,15.0,-1.502655,-7.394592,-2.308121,2.234741,1.182114,0.132843,Upstairs
155,1663930554817.0,15.0,0.443832,-7.607666,-1.02243,1.404907,0.476913,-0.070618,Upstairs
156,1663930554919.0,15.0,-1.5242,-9.396149,-1.0392,0.9021,0.085968,-0.091919,Upstairs
157,1663930555021.0,15.0,-0.094864,-9.83667,-0.206009,0.929794,-0.002457,-0.070618,Upstairs
158,1663930555122.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Upstairs
159,1663930555224.0,16.0,-0.470764,-11.139114,-0.110245,-0.758652,-0.338013,-0.213364,Upstairs
160,1663930555325.0,16.0,-1.567307,-10.509445,1.149109,-1.250809,-0.210175,0.864685,Upstairs
161,1663930555427.0,16.0,-0.796371,-12.455933,-1.27861,-2.022049,0.092361,0.191437,Upstairs
162,1663930555529.0,16.0,-0.303162,-8.476776,-0.14856,-0.493393,-0.179291,-1.32869,Upstairs
163,1663930555631.0,16.0,-0.360626,-11.131943,-2.123764,0.419525,0.002869,-0.822693,Upstairs
164,1663930555733.0,16.0,0.041595,-10.933212,-3.538742,0.629395,1.25563,-1.173172,Upstairs
165,1663930555836.0,16.0,3.925003,-10.626755,-4.154053,-0.386871,1.210876,-1.307388,Upstairs
166,1663930555938.0,16.0,11.816284,-10.286789,4.328598,2.477631,0.0,0.0,Upstairs
167,1663930556039.0,16.0,17.703629,4.344177,-10.757263,2.061111,4.233032,-3.63179,Upstairs
168,1663930556140.0,17.0,2.304123,3.247635,15.365875,2.976166,0.188232,-4.127151,Upstairs
169,1663930556242.0,17.0,1.468552,-3.887085,16.172714,2.670441,1.067078,-3.162018,Upstairs
170,1663930556343.0,17.0,0.285812,-1.322891,8.334106,2.484009,2.2314,-1.521515,Upstairs
171,1663930556447.0,17.0,1.178848,3.961105,2.686188,0.758286,2.310242,-0.132401,Upstairs
172,1663930556548.0,17.0,-1.203384,4.277145,8.001312,-3.485733,2.435944,0.244705,Upstairs
173,1663930556650.0,17.0,-0.346252,3.168625,11.66684,-1.85907,-0.30072,-0.67569,Upstairs
174,1663930556751.0,17.0,-1.837845,3.513397,9.981308,-0.220688,-0.226166,-1.515121,Upstairs
