,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663929837968.0,0.0,-0.542587,1.554932,0.0,0.0,0.0,0.0,Standing
1,1663929838070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standing
2,1663929838171.0,0.0,-1.090851,0.312347,9.732315,-0.495636,-0.278534,0.119019,Standing
3,1663929838273.0,0.0,0.862808,0.590073,9.018845,0.646332,-2.057526,0.291595,Standing
4,1663929838374.0,0.0,-1.129166,-3.84877,7.034058,0.487595,-1.617584,1.270569,Standing
5,1663929838475.0,0.0,2.828445,-6.638016,5.370087,2.01413,-3.723602,3.230652,Standing
6,1663929838577.0,0.0,9.338287,-3.5495,-0.392761,2.08017,-2.971527,4.302307,Standing
7,1663929838679.0,0.0,12.520187,-5.96286,2.987854,-0.344376,-0.331802,3.090042,Standing
8,1663929838780.0,0.0,18.536804,2.007446,-0.014481,1.689224,-1.780563,1.488953,Standing
9,1663929838881.0,0.0,2.047943,-5.682739,-3.706329,-0.327332,-0.835678,-0.560623,Standing
10,1663929838983.0,1.0,11.433212,-6.3172,-2.672043,2.046082,-2.140625,1.749939,Standing
11,1663929839086.0,1.0,9.118027,-9.40332,-0.421494,-1.40004,1.446121,1.527298,Standing
12,1663929839187.0,1.0,3.869934,-7.373047,0.330292,-1.179535,0.969955,-0.25383,Standing
13,1663929839289.0,1.0,4.236237,-9.484726,-2.020813,0.085999,-0.598114,0.871094,Standing
14,1663929839390.0,1.0,2.620163,-0.030029,-0.636963,0.057236,0.155029,0.223404,Standing
15,1663929839491.0,1.0,4.109344,-12.515793,-0.364029,0.293732,-0.126205,0.68573,Standing
16,1663929839592.0,1.0,5.09816,-7.358673,1.896103,2.415726,-5.045593,2.21759,Standing
17,1663929839694.0,1.0,2.596222,-16.691269,0.627167,0.868973,-2.527313,3.025055,Standing
18,1663929839795.0,1.0,-0.576096,-12.202148,0.531403,0.705978,-0.766434,-0.252762,Standing
19,1663929839896.0,2.0,-1.394913,-8.491135,0.452393,-0.529724,-0.082535,-0.081253,Standing
20,1663929839996.0,2.0,-1.713348,-10.112015,-0.735138,-0.082321,0.296707,-0.016281,Standing
21,1663929840097.0,2.0,-1.229721,-10.255661,-0.143768,-0.07486,0.042099,0.059357,Standing
22,1663929840198.0,2.0,-1.378159,-9.795975,-0.414307,-0.105743,0.304153,0.190384,Standing
23,1663929840299.0,2.0,-2.374146,-9.89653,0.112411,0.155243,-0.624756,0.725143,Standing
24,1663929840400.0,2.0,-2.807495,-10.358612,0.433243,-0.062073,-0.088928,-0.09404,Standing
25,1663929840500.0,2.0,-1.727707,-10.164688,0.031006,-0.020523,-0.135788,-0.529724,Standing
26,1663929840602.0,2.0,-2.271194,-10.076096,0.373383,0.085999,-0.014359,-0.045029,Standing
27,1663929840703.0,2.0,-2.386124,-10.030609,0.330292,0.024216,0.173126,-0.029053,Standing
28,1663929840804.0,2.0,-1.979111,-10.116791,0.268036,0.033798,0.23172,-0.043976,Standing
29,1663929840906.0,3.0,-1.615189,-10.207779,0.126785,0.046585,0.12413,-0.027985,Standing
30,1663929841009.0,3.0,-1.71814,-10.351425,0.332687,0.073212,-0.102768,-0.006683,Standing
31,1663929841110.0,3.0,-1.643921,-10.27002,0.540985,-0.054611,-0.166687,-0.01947,Standing
32,1663929841212.0,3.0,-1.777985,-10.143127,0.270432,-0.031189,-0.136856,-0.005615,Standing
33,1663929841314.0,3.0,-2.029388,-10.188629,0.258469,-0.036514,-0.180542,-0.007751,Standing
34,1663929841415.0,3.0,-1.883331,-10.047363,0.433243,-0.059937,-0.109161,-0.012009,Standing
35,1663929841516.0,3.0,-2.082062,-10.135956,0.335083,-0.037567,-0.060165,-0.007751,Standing
36,1663929841617.0,3.0,-1.883331,-10.126373,0.174667,-0.029053,-0.00264,0.005035,Standing
37,1663929841719.0,3.0,-1.907272,-10.131165,0.16748,-0.017334,0.024002,0.001831,Standing
38,1663929841820.0,3.0,-1.87616,-10.157501,0.189026,-0.025848,0.029327,0.007156,Standing
39,1663929841924.0,4.0,-1.787567,-10.219742,0.004669,-0.022659,-0.029266,0.017822,Standing
40,1663929842026.0,4.0,-1.873764,-10.183838,0.066925,-0.008804,-0.044174,0.01355,Standing
41,1663929842127.0,4.0,-1.971924,-10.198196,0.069321,-0.015198,-0.034592,0.011429,Standing
42,1663929842230.0,4.0,-1.993469,-10.188629,0.042984,-0.008804,-0.005829,0.011429,Standing
43,1663929842331.0,4.0,-2.038956,-10.157501,0.021439,-0.013077,0.01973,0.007156,Standing
44,1663929842433.0,4.0,-2.019806,-10.19101,-0.036026,0.017822,0.048492,0.000778,Standing
45,1663929842534.0,4.0,-1.897705,-10.217346,0.00946,0.034866,0.055954,-0.002426,Standing
46,1663929842635.0,4.0,-1.878555,-10.23172,-0.024048,0.024216,-0.001572,-0.010941,Standing
47,1663929842736.0,4.0,-1.99826,-10.181442,0.162689,0.010361,-0.071884,-0.015213,Standing
48,1663929842838.0,4.0,-1.974319,-10.176651,0.234512,0.003967,-0.020752,-0.016281,Standing
49,1663929842939.0,5.0,-1.85939,-10.155106,0.277618,-0.017334,-0.001572,-0.023727,Standing
50,1663929843042.0,5.0,-1.904892,-10.179047,0.244095,-0.003479,-0.021805,-0.020538,Standing
51,1663929843144.0,5.0,-1.928833,-10.214966,0.174667,0.005035,-0.009033,-0.009888,Standing
52,1663929843246.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Standing
53,1663929843347.0,5.0,-1.806717,-10.155106,0.210571,-0.002426,0.015472,-0.00882,Standing
54,1663929843448.0,5.0,-1.842636,-10.119186,0.201004,0.000778,-0.012222,-0.00882,Standing
55,1663929843549.0,5.0,-1.842636,-10.15271,0.174667,0.012497,-0.005829,-0.006683,Standing
56,1663929843652.0,5.0,-1.785172,-10.217346,0.189026,0.01889,0.003754,0.005035,Standing
57,1663929843755.0,5.0,-1.813904,-10.183838,0.201004,-0.005615,0.004822,-0.009888,Standing
58,1663929843857.0,5.0,-1.904892,-10.145523,0.253677,-0.003479,0.017609,-0.013077,Standing
59,1663929843959.0,6.0,-1.715744,0.0,0.0,0.0,0.0,0.0,Standing
60,1663929844060.0,6.0,-1.749268,-10.207779,0.143539,-0.006683,0.003754,-0.003494,Standing
61,1663929844164.0,6.0,-1.789963,-10.181442,0.162689,-0.00029,-0.000504,-0.00029,Standing
62,1663929844265.0,6.0,-1.742081,-10.219742,0.08847,0.001846,0.001633,0.001831,Standing
63,1663929844367.0,6.0,-1.756439,-10.205383,0.141144,-0.010941,-0.019684,-0.002426,Standing
64,1663929844468.0,6.0,-1.828278,-10.179047,0.234512,-0.007751,-0.019684,-0.002426,Standing
65,1663929844571.0,6.0,-1.742081,-10.224533,0.052567,0.002914,0.008011,-0.003494,Standing
66,1663929844673.0,6.0,-1.670258,-10.217346,0.052567,-0.010941,-0.007965,-0.006683,Standing
67,1663929844774.0,6.0,-1.739685,-10.248474,0.047775,-0.017334,-0.060165,-0.010941,Standing
68,1663929844876.0,6.0,-1.651093,-10.183838,0.193817,-0.020523,-0.100647,-0.005615,Standing
69,1663929844979.0,7.0,-1.634338,-10.286789,0.184235,-0.009872,-0.131531,0.017822,Standing
70,1663929845081.0,7.0,-1.71814,-10.214966,0.241699,-0.032242,-0.156036,0.019943,Standing
71,1663929845182.0,7.0,-1.79715,-10.222137,0.150726,-0.014145,-0.14006,0.017822,Standing
72,1663929845284.0,7.0,-1.794754,-10.195801,0.138748,0.007172,-0.119812,0.040192,Standing
73,1663929845385.0,7.0,-1.84024,-10.205383,0.172272,-0.013077,-0.070816,0.039124,Standing
74,1663929845486.0,7.0,-1.739685,-10.200592,0.093262,-0.01947,-0.067612,0.045517,Standing
75,1663929845588.0,7.0,-1.99826,-10.200592,0.086075,-0.035446,-0.1017,0.048706,Standing
76,1663929845690.0,7.0,-2.022202,-10.155106,0.260849,-0.056747,-0.104904,0.066818,Standing
77,1663929845791.0,7.0,-2.237671,-10.126373,-0.026443,-0.031189,-0.045242,0.043381,Standing
78,1663929845892.0,8.0,-2.204163,-10.0737,0.054962,-0.035446,0.006958,0.026337,Standing
79,1663929845994.0,8.0,-2.216125,-10.078491,-0.045609,0.002914,0.03038,0.025269,Standing
80,1663929846096.0,8.0,-2.156281,-10.138351,-0.103058,0.007172,-0.00264,0.019943,Standing
81,1663929846197.0,8.0,-2.410065,-10.15271,-0.076721,0.005035,0.028259,0.006104,Standing
82,1663929846299.0,8.0,-2.295135,-10.104828,-0.028839,0.013565,0.031448,0.005035,Standing
83,1663929846400.0,8.0,-2.278381,-10.064117,0.040588,0.026337,0.074066,-0.009888,Standing
84,1663929846501.0,8.0,-2.249649,-10.083282,-0.047989,0.019958,0.135849,-0.027985,Standing
85,1663929846605.0,8.0,-2.060501,-10.097641,-0.05278,0.009293,0.123062,-0.024796,Standing
86,1663929846707.0,8.0,-2.070084,-10.23172,-0.153336,0.040192,0.076187,-0.022659,Standing
87,1663929846809.0,8.0,-1.950378,-10.258057,-0.165314,0.042328,0.041046,-0.021606,Standing
88,1663929846910.0,9.0,-2.122757,-10.253265,0.090866,0.000778,-0.009033,-0.025864,Standing
89,1663929847013.0,9.0,-1.99826,-10.049759,0.157898,-0.002426,0.003754,-0.018402,Standing
90,1663929847114.0,9.0,-2.089233,-10.174255,0.145935,0.027405,0.052765,-0.00882,Standing
91,1663929847216.0,9.0,-2.132339,-10.183838,0.04538,0.022079,0.083649,-0.013077,Standing
92,1663929847317.0,9.0,-2.053329,-10.155106,0.236908,-0.018402,0.09111,-0.023727,Standing
93,1663929847418.0,9.0,-1.924042,-9.970749,0.059738,-0.031189,0.01973,-0.018402,Standing
94,1663929847520.0,9.0,-2.129944,-10.150314,-0.107849,0.007172,-0.011154,-0.002426,Standing
95,1663929847621.0,9.0,-2.077271,-10.107224,-0.009689,-0.068466,0.015472,-0.01947,Standing
96,1663929847722.0,9.0,-2.060501,-10.107224,-0.016876,0.003967,0.032516,-0.003494,Standing
97,1663929847823.0,9.0,-2.026993,-10.296356,-0.2108,0.026337,0.033585,0.003967,Standing
98,1663929847924.0,10.0,-1.959946,-10.179047,-0.047989,-0.031189,-0.006897,-0.009888,Standing
99,1663929848025.0,10.0,-2.003052,-10.145523,-0.009689,0.010361,-0.040985,0.000778,Standing
100,1663929848126.0,10.0,-2.082062,-10.159897,-0.043213,0.016754,0.000565,-0.001358,Standing
101,1663929848227.0,10.0,-1.950378,-10.150314,0.0,0.0,0.0,0.0,Standing
102,1663929848332.0,10.0,-1.988678,-10.121582,-0.004898,0.011429,0.006958,-0.00029,Standing
103,1663929848434.0,10.0,-2.015015,-10.150314,0.019043,0.009293,0.004822,-0.003494,Standing
104,1663929848535.0,10.0,-2.022202,-10.164688,0.011856,0.010361,0.015472,-0.00029,Standing
105,1663929848636.0,10.0,-2.012619,-10.17186,0.019043,0.014618,0.011215,-0.001358,Standing
106,1663929848738.0,10.0,-2.007828,-10.164688,0.052567,0.013565,0.008011,0.001831,Standing
107,1663929848839.0,10.0,-1.943192,-10.200592,0.086075,0.013565,0.021866,0.005035,Standing
108,1663929848941.0,11.0,-1.943192,-10.214966,0.021439,-0.00029,0.063416,0.008224,Standing
109,1663929849042.0,11.0,-1.95755,-10.210175,-0.067154,0.015686,0.054886,0.005035,Standing
110,1663929849143.0,11.0,-2.012619,-10.214966,-0.026443,-0.009872,0.039978,0.001831,Standing
111,1663929849245.0,11.0,-2.082062,-10.179047,-0.012085,-0.010941,0.039978,-0.004562,Standing
112,1663929849346.0,11.0,-2.058121,-10.159897,0.016647,0.003967,0.051697,-0.007751,Standing
113,1663929849447.0,11.0,-2.046143,-10.21257,-0.031235,0.01889,0.053818,-0.006683,Standing
114,1663929849548.0,11.0,-1.976715,-10.253265,-0.007294,0.019958,0.028259,-0.006683,Standing
115,1663929849650.0,11.0,-1.952774,-10.214966,0.021439,0.000778,0.012283,-0.013077,Standing
