,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663929928430.0,0.0,-1.993469,2.984268,8.836884,-0.133453,-0.986938,-0.968613,Sitting
1,1663929928532.0,0.0,-2.426819,0.87738,4.532104,-0.803497,0.873016,-0.509491,Sitting
2,1663929928633.0,0.0,-3.497025,0.070526,5.240799,0.711304,0.145432,-1.495926,Sitting
3,1663929928735.0,0.0,1.614594,0.795975,13.416992,-1.153976,-1.958466,0.430069,Sitting
4,1663929928837.0,0.0,1.849228,-0.34845,8.659714,0.415161,-1.792282,0.538727,Sitting
5,1663929928939.0,0.0,2.691986,-4.251007,1.704559,1.413315,-3.945175,2.029037,Sitting
6,1663929929041.0,0.0,7.925705,-8.668304,1.228119,2.717194,-5.885025,4.498322,Sitting
7,1663929929142.0,0.0,18.527237,-2.678009,2.109177,1.769119,-0.943268,4.450378,Sitting
8,1663929929244.0,0.0,16.396393,1.870972,-4.431778,2.214401,-0.708908,0.447113,Sitting
9,1663929929346.0,0.0,0.812531,-6.975601,-1.369598,-0.101486,-0.39679,-0.870621,Sitting
10,1663929929447.0,1.0,10.588058,-5.369095,1.881729,-0.37207,0.156082,1.353653,Sitting
11,1663929929549.0,1.0,7.858673,-9.695419,2.446762,0.21489,0.363815,1.268433,Sitting
12,1663929929650.0,1.0,7.753326,-8.804779,1.084457,-0.833328,-2.156601,2.855682,Sitting
13,1663929929751.0,1.0,7.971191,-9.432053,-0.050385,0.080673,0.235977,1.266312,Sitting
14,1663929929853.0,1.0,2.067093,-4.957291,-0.857239,0.024216,-0.241257,-0.44664,Sitting
15,1663929929954.0,1.0,4.217087,-9.238129,-0.514862,-0.034378,-0.076141,0.372543,Sitting
16,1663929930056.0,1.0,3.606567,-7.894974,-0.97934,-0.130249,-0.484131,0.272415,Sitting
17,1663929930159.0,1.0,3.087021,-11.778366,-0.306564,0.155243,-1.682556,0.617554,Sitting
18,1663929930261.0,1.0,3.539536,-7.083344,0.00946,0.614365,-2.426117,2.280441,Sitting
19,1663929930362.0,2.0,-2.582443,-9.295593,-3.055115,0.282013,-0.83461,1.41864,Sitting
20,1663929930465.0,2.0,-1.653488,-8.151154,-0.72316,0.182938,-0.523544,1.844742,Sitting
21,1663929930566.0,2.0,-3.054108,-11.436005,-0.754288,-0.200562,-0.469223,0.931808,Sitting
22,1663929930666.0,2.0,-3.408447,-10.674652,-0.079117,0.390656,-0.330734,0.56749,Sitting
23,1663929930768.0,2.0,-3.769974,-10.957169,-0.36882,-0.518005,-0.245514,0.100906,Sitting
24,1663929930869.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sitting
25,1663929930970.0,2.0,-2.015015,-10.657883,-3.225098,-1.430939,0.095367,-0.449829,Sitting
26,1663929931072.0,2.0,-2.601593,-7.229385,-3.866745,-1.638672,-0.266815,-0.246368,Sitting
27,1663929931173.0,2.0,-2.570465,-4.926163,-6.873871,-2.086075,-0.184799,-0.092972,Sitting
28,1663929931275.0,2.0,-3.058884,-6.360291,-9.08371,-2.033875,0.094299,0.078537,Sitting
29,1663929931376.0,3.0,-3.233673,-5.29248,-8.348694,-2.031754,0.035721,0.383194,Sitting
30,1663929931478.0,3.0,-2.60878,-3.59259,-9.512268,-2.018967,0.541718,0.392792,Sitting
31,1663929931579.0,3.0,-3.224091,0.925262,-13.187378,-1.910309,0.16568,0.055099,Sitting
32,1663929931680.0,3.0,-1.234512,-0.607025,-9.145966,-0.004547,-0.455368,0.174408,Sitting
33,1663929931781.0,3.0,-2.338242,-0.429855,-8.116455,0.166962,-0.196518,0.028473,Sitting
34,1663929931883.0,3.0,-2.931992,-0.19043,-9.562561,-0.001358,0.130524,-0.194168,Sitting
35,1663929931984.0,3.0,-1.933609,-0.367615,-10.347855,-0.037567,0.363815,-0.087646,Sitting
36,1663929932086.0,3.0,-1.878555,-0.46817,-10.223358,0.014618,0.282852,-0.176056,Sitting
37,1663929932188.0,3.0,-0.966354,-0.635757,-10.264053,-0.049286,0.230652,-0.030121,Sitting
38,1663929932289.0,3.0,-1.198593,-0.56633,-10.278427,-0.004547,0.121994,-0.069534,Sitting
39,1663929932390.0,4.0,-1.473923,-0.738708,-10.010269,0.015686,0.066605,-0.101501,Sitting
40,1663929932492.0,4.0,-1.572098,-0.721954,-10.082092,0.023148,0.099625,-0.125992,Sitting
41,1663929932593.0,4.0,-1.10762,-0.7435,-10.27124,0.021011,0.01973,0.05191,Sitting
42,1663929932695.0,4.0,-0.990295,-0.918274,-10.381378,0.010361,0.031448,0.081726,Sitting
43,1663929932795.0,4.0,-1.002274,-0.951797,-10.206589,0.005035,-0.023941,0.016754,Sitting
44,1663929932898.0,4.0,-1.299149,-0.92067,-10.180252,-0.003479,-0.030334,-0.043976,Sitting
45,1663929932998.0,4.0,-1.289581,-0.750687,-10.254471,-0.00029,-0.019684,-0.034378,Sitting
46,1663929933100.0,4.0,-1.196198,-0.779404,-10.314331,-0.004547,-0.010086,0.015686,Sitting
47,1663929933202.0,4.0,-1.208176,-0.80574,-10.165894,0.002914,-0.010086,-0.002426,Sitting
48,1663929933302.0,4.0,-1.270416,-0.820114,-10.19223,0.002914,-0.004761,-0.003494,Sitting
49,1663929933404.0,5.0,-1.22493,-0.846451,-10.194626,0.00824,0.008011,0.005035,Sitting
50,1663929933505.0,5.0,-1.153107,-0.899124,-10.216171,0.002914,0.010147,0.011429,Sitting
51,1663929933606.0,5.0,-1.155502,-0.84166,-10.23053,-0.002426,0.004822,-0.015213,Sitting
52,1663929933708.0,5.0,-1.220139,-0.793777,-10.197021,-0.001358,-0.004761,-0.007751,Sitting
53,1663929933809.0,5.0,-1.222534,-0.867996,-10.199417,0.003967,-0.003708,0.001831,Sitting
54,1663929933910.0,5.0,-1.20578,-0.846451,-10.218567,0.000778,0.002686,-0.00029,Sitting
55,1663929934012.0,5.0,-1.200989,-0.84166,-10.261658,-0.002426,0.002686,-0.003494,Sitting
56,1663929934114.0,5.0,-1.220139,-0.906296,-10.194626,-0.00029,0.001633,-0.00882,Sitting
57,1663929934216.0,5.0,-1.200989,-0.698013,-10.189835,-0.004547,-0.00264,-0.002426,Sitting
58,1663929934318.0,5.0,-1.20578,-0.812927,-10.185043,0.002914,0.001633,0.000778,Sitting
59,1663929934419.0,6.0,-1.256058,-0.925461,-10.237717,0.000778,0.003754,-0.009888,Sitting
60,1663929934520.0,6.0,-1.181839,-0.875183,-10.232925,-0.004547,0.009079,-0.002426,Sitting
61,1663929934622.0,6.0,-1.10762,-0.786591,-10.225754,-0.002426,0.002686,0.001831,Sitting
62,1663929934723.0,6.0,-1.18663,-0.824905,-10.21138,0.005035,-0.006897,-0.007751,Sitting
63,1663929934824.0,6.0,-1.20578,-0.887146,-10.197021,0.000778,0.0,0.0,Sitting
64,1663929934926.0,6.0,-1.162689,-0.836868,-10.213776,-0.001358,0.002686,0.002899,Sitting
65,1663929935030.0,6.0,-1.193802,-0.808136,-10.189835,0.000778,-0.001572,-0.003494,Sitting
66,1663929935132.0,6.0,-1.232117,-0.844055,-10.206589,-0.00029,-0.000504,0.000778,Sitting
67,1663929935234.0,6.0,-1.174652,-0.846451,-10.199417,0.001846,0.004822,0.003967,Sitting
68,1663929935336.0,6.0,-1.157898,-0.851242,-10.232925,0.000778,0.003754,0.001831,Sitting
69,1663929935437.0,7.0,-1.179443,-0.848846,-10.21138,-0.00029,0.004822,-0.002426,Sitting
70,1663929935539.0,7.0,-1.177048,-0.836868,-10.232925,0.003967,-0.003708,0.000778,Sitting
71,1663929935642.0,7.0,-1.198593,-0.863205,-10.218567,-0.00029,-0.000504,-0.003494,Sitting
72,1663929935743.0,7.0,-1.169861,-0.836868,-10.240112,-0.002426,0.004822,-0.00029,Sitting
