,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663930898516.0,0.0,-3.781937,3.508606,2.81308,-0.237732,-0.132416,-0.445587,Upstairs
1,1663930898618.0,0.0,-0.114029,3.094406,7.706818,-1.325378,-1.528976,0.117935,Upstairs
2,1663930898719.0,0.0,-0.003891,0.415298,14.219055,-0.667038,-0.308182,-0.199509,Upstairs
3,1663930898822.0,0.0,2.395096,2.033783,9.555145,-1.082489,-0.893021,-0.597916,Upstairs
4,1663930898923.0,0.0,2.340042,2.87175,6.897583,-0.732025,-1.649353,0.015671,Upstairs
5,1663930899024.0,0.0,2.605789,-0.142548,-3.505219,0.0,0.0,0.0,Upstairs
6,1663930899126.0,0.0,7.288849,-4.55986,-2.873154,0.891449,-3.76709,4.123322,Upstairs
7,1663930899227.0,0.0,15.517715,-5.378677,1.941589,1.155624,-1.345749,4.212814,Upstairs
8,1663930899328.0,0.0,24.553436,-7.962021,3.294312,2.096252,-0.099396,1.655106,Upstairs16639
9,30899430.0,0.0,13.027756,-5.033905,-2.8564,1.334595,0.383179,-1.518311,Upstairs16639308995
10,32.0,1.0,2.040756,-3.125732,-0.88118,-0.635086,0.345886,-1.220032,Upstairs
11,1663930899634.0,1.0,4.944931,-4.071442,-7.158768,-0.687271,-0.901535,0.589844,Upstairs
12,1663930899735.0,1.0,8.318359,-4.353958,-4.596985,-0.695801,0.197815,0.014603,Upstairs
13,1663930899836.0,1.0,10.403702,-8.088913,1.64949,-0.441208,-0.2677,0.100891,Upstairs
14,1663930899938.0,1.0,6.173157,-6.63324,-1.994476,-2.030579,3.215714,-2.723129,Upstairs
15,1663930900040.0,1.0,5.921768,-0.60463,-0.452621,-0.646805,-1.567322,0.438583,Upstairs
16,1663930900142.0,1.0,6.216248,-9.913284,-2.176437,-2.079575,-1.903946,2.419968,Upstairs
17,1663930900245.0,1.0,7.537842,-11.787949,0.349442,-1.038818,0.372513,0.931793,Upstairs
18,1663930900346.0,1.0,2.826065,-5.424164,-2.226715,0.330048,-0.800339,3.467133,Upstairs
19,1663930900448.0,1.0,7.892181,-10.169464,-5.147644,0.092499,-1.012329,-0.805649,Upstairs
20,1663930900549.0,2.0,6.893814,-7.993134,-4.216309,0.224594,0.741104,0.248962,Upstairs
21,1663930900650.0,2.0,1.260254,-9.997086,-0.636963,1.008621,-3.164154,2.463654,Upstairs
22,1663930900752.0,2.0,-11.634918,-21.391098,0.622375,-0.223892,-0.723633,1.495316,Upstairs
23,1663930900853.0,2.0,-0.501877,-14.230042,1.927216,1.201431,-0.00885,1.556046,Upstairs
24,1663930900955.0,2.0,-1.564911,-10.808716,2.032562,0.406754,1.058548,0.077454,Upstairs
25,1663930901057.0,2.0,1.741486,-10.631546,-0.816528,-0.055573,0.710205,-0.293259,Upstairs
26,1663930901159.0,2.0,-2.127548,-12.786331,-0.852448,-0.573288,1.168274,-0.38913,Upstairs
27,1663930901260.0,2.0,-5.508163,-9.965958,-1.190033,-2.923264,1.760559,0.775208,Upstairs
28,1663930901362.0,2.0,-1.914459,-10.868576,-2.715134,-1.447876,-0.393402,-0.106842,Upstairs
