,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663929691114.0,0.0,-1.878555,5.239609,7.158554,-0.17926,-0.102768,-0.079117,Walking
1,1663929691217.0,0.0,-1.088455,4.739227,8.302979,-0.879135,-0.381866,-0.047165,Walking
2,1663929691319.0,0.0,-0.374985,3.62114,10.146515,-0.343307,-0.526749,-0.1931,Walking
3,1663929691421.0,0.0,-0.422867,3.508606,9.322906,-0.547836,-0.404236,-0.038651,Walking
4,1663929691522.0,0.0,0.644943,3.070465,8.480148,-0.283646,-0.12088,0.203171,Walking
5,1663929691626.0,0.0,0.149338,3.4272,7.895966,-0.098297,0.379791,0.210632,Walking
6,1663929691728.0,0.0,-0.389359,3.791122,10.189606,0.430084,-0.464966,0.093445,Walking
7,1663929691829.0,0.0,-1.404495,3.132721,8.238342,0.386398,-0.526749,-0.292175,Walking
8,1663929691931.0,0.0,0.635361,2.888504,9.325302,-0.249557,0.602432,0.143509,Walking
9,1663929692032.0,0.0,-1.074097,3.173416,9.650909,0.27562,-0.306244,0.323547,Walking
10,1663929692133.0,1.0,1.102234,4.535721,8.985321,0.256439,-0.119812,0.576019,Walking
11,1663929692235.0,1.0,0.647339,4.454315,8.868011,0.040192,0.436249,0.4077,Walking
12,1663929692336.0,1.0,-0.501877,3.556488,8.291016,-0.050354,0.346771,0.253235,Walking
13,1663929692440.0,1.0,-0.054169,3.331436,8.513672,0.011429,0.191238,0.334198,Walking
14,1663929692543.0,1.0,0.166107,3.932373,7.010117,0.022079,0.427734,0.220215,Walking
15,1663929692645.0,1.0,1.492493,4.33461,8.341293,0.131805,-0.411697,0.293716,Walking
16,1663929692746.0,1.0,0.65213,4.104767,8.86322,0.035934,-0.259369,0.256439,Walking
17,1663929692847.0,1.0,-0.001495,3.800705,9.069122,0.047653,-0.082535,0.25856,Walking
18,1663929692949.0,1.0,1.274612,4.365723,7.134613,0.429016,-0.522491,0.092377,Walking
19,1663929693051.0,1.0,1.054352,4.171799,8.075531,-0.132385,-0.123016,0.003967,Walking
20,1663929693154.0,2.0,0.843658,3.848587,8.396347,-0.189911,-0.121948,-0.198441,Walking
21,1663929693256.0,2.0,0.932251,3.922806,9.023636,-0.210144,-0.39679,-0.231461,Walking
22,1663929693357.0,2.0,2.088638,4.277145,9.248688,-0.132385,-0.308365,-0.190979,Walking
23,1663929693458.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
24,1663929693560.0,2.0,2.004852,0.0,0.0,0.0,0.0,0.0,Walking
25,1663929693661.0,2.0,6.276108,2.230103,-1.527618,2.274048,-2.857544,0.794388,Walking
26,1663929693762.0,2.0,7.473206,-0.607025,1.012634,1.454865,-2.987503,2.466858,Walking
27,1663929693864.0,2.0,16.154572,-1.875961,2.018204,2.758743,-2.567795,6.161194,Walking
28,1663929693965.0,2.0,13.169006,0.630768,-1.817307,1.950211,0.931595,3.495911,Walking
29,1663929694066.0,2.0,10.805939,0.312347,-4.982452,1.199203,-0.275345,1.101196,Walking
30,1663929694168.0,3.0,8.825928,-5.017151,-1.862808,-0.079117,-0.349915,-0.366745,Walking
31,1663929694271.0,3.0,8.701431,-5.419373,0.610413,-0.161148,0.985931,1.510254,Walking
32,1663929694372.0,3.0,10.228928,-7.801605,0.75885,0.264969,-0.871887,3.066605,Walking
33,1663929694474.0,3.0,4.114136,-5.359512,2.276779,-0.565948,1.023209,0.016754,Walking
34,1663929694576.0,3.0,5.385452,-8.728165,2.441971,-0.117462,-2.012787,2.70015,Walking
35,1663929694677.0,3.0,3.154068,-5.838364,1.180237,-0.47113,0.654633,-0.120667,Walking
36,1663929694779.0,3.0,1.904297,-6.424942,1.139526,-0.261276,0.610962,-0.229324,Walking
37,1663929694881.0,3.0,2.239471,-11.917236,-1.477341,-0.05249,-1.364044,2.704407,Walking
38,1663929694984.0,3.0,-0.111633,-7.186295,-1.881958,-0.122787,-0.78241,2.817337,Walking
39,1663929695087.0,3.0,0.297775,-6.130447,-0.182068,1.200272,-0.148575,1.211975,Walking
40,1663929695188.0,4.0,-3.710114,-12.757599,-1.13736,-0.098297,0.648239,1.240738,Walking
41,1663929695290.0,4.0,-4.919189,-10.617188,-1.302551,-0.847168,0.168869,-0.484985,Walking
42,1663929695391.0,4.0,-2.268799,-9.537399,0.691818,-3.171585,1.217087,-0.154755,Walking
43,1663929695493.0,4.0,-3.219299,-8.49353,-2.00885,-1.616302,-0.946457,-0.572342,Walking
44,1663929695594.0,4.0,-2.264008,-7.7202,-2.051941,-0.569138,-0.275345,-0.098297,Walking
45,1663929695696.0,4.0,-2.680603,-7.959625,-3.859558,0.491867,-0.417023,-0.017334,Walking
46,1663929695799.0,4.0,-1.768417,-11.167847,-9.390167,0.422623,-0.174149,0.119019,Walking
47,1663929695900.0,4.0,-3.190567,-4.801666,-2.188416,-0.941986,-0.502243,-1.054901,Walking
48,1663929696002.0,4.0,-3.712509,-11.380936,-2.382339,0.467361,-0.393585,0.131805,Walking
49,1663929696106.0,5.0,-0.928055,-10.940399,-1.319321,1.0,0.171005,0.055099,Walking
50,1663929696207.0,5.0,-0.817917,-10.847031,-0.34967,1.520905,0.672745,0.285202,Walking
51,1663929696309.0,5.0,-1.18663,-10.34903,-0.40712,0.699585,0.130524,0.115814,Walking
52,1663929696410.0,5.0,-2.843414,-9.748093,0.090866,0.760315,0.330795,0.101974,Walking
53,1663929696512.0,5.0,-0.25528,-10.80394,0.390137,0.539795,0.609894,0.233002,Walking
54,1663929696613.0,5.0,-1.02861,-13.066452,-3.177216,-0.115341,0.338242,-0.208023,Walking
55,1663929696715.0,5.0,-6.446686,-11.203766,0.646317,-2.578232,0.03891,0.108368,Walking
56,1663929696816.0,5.0,-2.881714,-10.669861,-0.816528,-2.644272,-0.846329,-1.022949,Walking
57,1663929696918.0,5.0,-1.890518,-6.688293,-0.885971,-1.095383,-0.542725,-0.504166,Walking
58,1663929697019.0,5.0,-2.199371,-6.209457,-3.677612,0.848724,-0.992264,-0.167542,Walking
59,1663929697120.0,6.0,0.623398,-14.203705,-8.008713,-0.424271,-0.924088,-0.30603,Walking
60,1663929697222.0,6.0,-7.081146,-18.587479,-6.124481,1.093735,0.243439,-0.11322,Walking
61,1663929697324.0,6.0,3.774155,-8.515076,5.731613,0.874298,-0.480942,0.113693,Walking
62,1663929697425.0,6.0,-5.903198,-6.870255,0.110016,1.034088,-0.38826,-0.217606,Walking
63,1663929697537.0,6.0,-0.425262,-9.321915,-0.19165,1.170441,0.680191,0.278809,Walking
64,1663929697639.0,6.0,-2.261627,-9.939621,-0.718369,1.075623,-0.020752,0.431137,Walking
65,1663929697741.0,6.0,0.228348,-11.196579,-0.42868,0.355515,0.673813,0.349106,Walking
66,1663929697842.0,6.0,-0.729324,-14.687332,-3.431,-0.634125,0.677002,-0.371002,Walking
67,1663929697944.0,6.0,-3.588013,-12.182999,2.116364,-3.078903,0.265808,0.120087,Walking
68,1663929698045.0,6.0,-2.414856,-7.758514,-0.273056,0.0,0.0,0.0,Walking
69,1663929698147.0,7.0,-2.888901,-4.796875,-0.591476,-0.353958,-0.74086,-0.705505,Walking
70,1663929698249.0,7.0,-0.118805,-10.741684,-8.940063,1.624237,-0.643921,-0.1931,Walking
71,1663929698351.0,7.0,0.271439,-5.309235,-5.76535,-0.956894,-0.557632,-0.826935,Walking
72,1663929698453.0,7.0,1.207581,-16.973785,-1.731125,0.845535,0.280731,0.632477,Walking
73,1663929698557.0,7.0,-0.099655,-15.587555,-3.957733,2.075912,2.188614,0.235123,Walking
74,1663929698659.0,7.0,-0.760452,-10.971527,0.313522,1.543274,0.985931,0.839127,Walking
75,1663929698760.0,7.0,-1.813904,-9.271637,0.145935,1.017044,0.859161,0.466293,Walking
76,1663929698862.0,7.0,-0.954391,-9.932449,-1.530014,1.083084,0.714294,0.520615,Walking
77,1663929698963.0,7.0,-1.828278,-12.937164,-2.89949,-0.064209,0.610962,-0.156891,Walking
78,1663929699064.0,7.0,-5.33577,-13.054489,-0.505295,-2.070099,1.118027,-0.020538,Walking
79,1663929699166.0,8.0,-0.054169,-11.790344,-3.083847,-1.762238,0.995514,-0.660751,Walking
80,1663929699268.0,8.0,-3.00383,-6.975601,-1.254669,-1.263687,0.099625,-0.166473,Walking
81,1663929699370.0,8.0,-3.188171,-4.974045,-1.41748,0.094513,0.014404,0.241516,Walking
82,1663929699471.0,8.0,1.789368,-15.769501,-13.460312,1.596542,0.506561,0.106232,Walking
83,1663929699573.0,8.0,-4.629486,-5.500778,0.251282,-0.867416,-0.84845,-0.823746,Walking
84,1663929699674.0,8.0,-4.904816,-3.120941,6.169739,-0.488174,0.724945,0.011429,Walking
85,1663929699775.0,8.0,0.522842,-12.884491,-4.838791,1.682831,2.270645,0.377869,Walking
86,1663929699877.0,8.0,-0.592865,-11.069687,-1.352829,1.542221,0.517212,0.719818,Walking
87,1663929699978.0,8.0,-1.418869,-9.542191,0.133957,1.027695,0.477798,0.599457,Walking
88,1663929700079.0,8.0,-0.537796,-10.303543,-2.437408,1.121429,0.431992,0.675079,Walking
89,1663929700181.0,9.0,-0.559341,-14.016953,0.0,0.0,0.0,0.0,Walking
90,1663929700282.0,9.0,-6.741165,-10.123978,-0.890762,-2.27356,0.100693,-0.057816,Walking
91,1663929700384.0,9.0,1.291382,-14.660995,-1.02243,-2.179825,-0.154968,-1.096451,Walking
92,1663929700487.0,9.0,-2.244858,-6.053833,0.205795,-1.575821,-1.304382,-0.944122,Walking
93,1663929700588.0,9.0,-3.109161,-4.483246,-0.057571,-0.070602,-1.071091,-0.574478,Walking
94,1663929700689.0,9.0,1.858795,-20.735077,-14.300674,1.019165,0.0,0.0,Walking
95,1663929700790.0,9.0,-6.614273,-17.548401,-6.251373,0.684677,0.227463,-0.467941,Walking
96,1663929700894.0,9.0,1.288986,-9.724152,8.142563,0.830612,-1.209579,0.009293,Walking
97,1663929700995.0,9.0,-4.732437,-6.769699,0.682236,1.357925,-0.571487,-0.223999,Walking
98,1663929701096.0,9.0,-0.506668,-10.0354,-0.615417,1.800003,0.732391,0.516357,Walking
99,1663929701200.0,10.0,-0.623993,-10.380157,-0.639359,1.230087,0.267944,0.683609,Walking
100,1663929701302.0,10.0,0.297775,0.0,0.0,0.0,0.0,0.0,Walking
101,1663929701404.0,10.0,-2.781158,-13.777527,-3.435791,-1.433075,0.303101,-0.581924,Walking
102,1663929701506.0,10.0,0.903519,-13.174194,-2.011246,-2.351334,0.489517,-0.466873,Walking
103,1663929701608.0,10.0,-2.833832,-6.57338,0.141144,-1.717499,-1.089203,-0.837585,Walking
104,1663929701709.0,10.0,-3.157059,-4.227066,-0.160522,-0.265533,-0.929413,-0.524399,Walking
105,1663929701810.0,10.0,2.349609,-13.832596,-13.761978,1.948074,-0.701447,0.221283,Walking
106,1663929701913.0,10.0,-2.955933,-1.995667,7.115448,-2.263977,-1.843414,-1.17421,Walking
107,1663929702015.0,10.0,-8.900742,2.39769,1.927216,-1.314819,-0.235931,-1.304184,Walking
108,1663929702117.0,11.0,-3.918411,-7.804001,1.395706,1.393082,-0.712097,-0.170731,Walking
109,1663929702219.0,11.0,-0.008682,-10.811111,-0.718369,1.908661,0.715347,0.490799,Walking
110,1663929702321.0,11.0,-1.320694,-9.853439,0.940811,1.155518,0.097504,0.511032,Walking
