,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663934556939.0,0.0,-3.777145,4.882874,9.174469,0.110504,-0.295578,-0.242081,Upstairs
1,1663934557042.0,0.0,-1.308731,4.052094,7.462616,-2.27356,-2.491089,0.292679,Upstairs
2,1663934557143.0,0.0,-1.239304,1.286789,7.472198,-1.36702,-1.09346,-0.544617,Upstairs
3,1663934557244.0,0.0,-2.788345,-0.592667,6.399582,1.051132,-2.011719,-1.23703,Upstairs
4,1663934557348.0,0.0,0.678467,1.023422,13.364319,-0.740646,-1.580292,1.33345,Upstairs
5,1663934557450.0,0.0,0.15892,-4.301285,-0.344879,1.775513,-3.682053,2.291122,Upstairs
6,1663934557551.0,0.0,8.871414,-10.815903,-2.865967,4.064758,-6.60408,6.458435,Upstairs
7,1663934557653.0,0.0,31.501419,3.324249,1.785965,3.172073,-0.28067,2.966492,Upstairs
8,1663934557755.0,0.0,2.514816,-5.340363,-14.671783,0.382141,0.329727,0.238358,Upstairs
9,1663934557856.0,0.0,9.237732,-1.375565,3.483444,0.979752,-0.778152,-0.641556,Upstairs
10,1663934557957.0,1.0,5.694305,-15.367279,-1.091873,-1.461838,2.036285,2.982483,Upstairs
11,1663934558058.0,1.0,4.894653,-6.659576,0.349442,0.535538,0.343582,0.616531,Upstairs
12,1663934558159.0,1.0,7.681503,-5.759354,3.172211,0.974426,-2.029831,0.87645,Upstairs
13,1663934558260.0,1.0,4.501999,-6.87265,2.12355,-0.671402,-0.805847,0.709198,Upstairs
14,1663934558362.0,1.0,3.644882,-7.138412,2.219315,1.027695,-1.709183,0.629303,Upstairs
15,1663934558463.0,1.0,-1.852219,-12.515793,-1.812515,0.148849,-5.238403,1.761688,Upstairs
16,1663934558569.0,1.0,1.080688,-9.254883,-0.560349,1.312119,-0.954987,1.775528,Upstairs
17,1663934558673.0,1.0,-2.649475,-10.741684,-0.083908,0.443924,-0.22847,0.376846,Upstairs
18,1663934558776.0,1.0,-1.296753,-9.190247,2.135513,0.202118,-0.326477,0.358734,Upstairs
