,time,seconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz,Activity
0,1663929552067.0,0.0,-1.69899,4.506989,7.639786,-0.776871,-0.763229,0.0,Walking
1,1663929552170.0,0.0,-0.489914,2.282776,8.393967,-0.824799,-0.333939,-0.525467,Walking
2,1663929552273.0,0.0,-3.152267,1.052155,7.551193,-0.30069,0.746246,-0.379532,Walking
3,1663929552375.0,0.0,-0.995087,2.313904,8.075531,1.166168,-1.937149,0.252167,Walking
4,1663929552478.0,0.0,1.588257,2.22052,10.797745,0.218094,-0.533142,0.286255,Walking
5,1663929552579.0,0.0,-1.078888,1.839844,8.920685,0.380005,-0.078262,0.285202,Walking
6,1663929552681.0,0.0,-0.820313,1.56691,9.603027,0.175476,0.126266,0.042313,Walking
7,1663929552786.0,0.0,-0.65033,1.583664,7.793015,0.218094,0.221069,-0.287918,Walking
8,1663929552888.0,0.0,-0.762848,2.471909,8.5448,0.202118,-0.205032,-0.067413,Walking
9,1663929552989.0,0.0,-0.844254,2.598816,8.736328,0.005035,0.028259,-0.003494,Walking
10,1663929553090.0,1.0,-0.190643,3.060883,9.114609,0.104111,0.050629,0.036987,Walking
11,1663929553192.0,1.0,-0.382172,2.826263,8.123413,0.335266,0.094299,0.134995,Walking
12,1663929553293.0,1.0,0.242722,3.144684,9.306152,-0.034378,0.070862,0.085999,Walking
13,1663929553395.0,1.0,-0.319916,1.990677,8.164108,-0.058884,-0.478806,0.364029,Walking
14,1663929553498.0,1.0,-1.131561,-3.817657,3.428391,1.797882,-2.960876,3.257278,Walking
15,1663929553601.0,1.0,11.368576,-3.903839,5.487396,0.960587,-3.088715,5.763855,Walking
16,1663929553703.0,1.0,17.710815,0.97554,9.823303,0.617569,-1.36937,3.66954,Walking
17,1663929553804.0,1.0,14.344559,2.12236,4.024536,0.946732,-1.041275,1.149124,Walking
18,1663929553908.0,1.0,2.929016,-5.723434,-0.443039,-0.078049,-0.328613,0.781616,Walking
19,1663929554010.0,2.0,10.43483,-2.448166,4.685333,0.742203,-0.384003,0.801849,Walking
20,1663929554113.0,2.0,10.973526,-4.236633,3.021378,-0.486053,0.782471,1.558182,Walking
21,1663929554215.0,2.0,6.070206,-7.140808,3.325439,0.505707,-0.366959,1.295074,Walking
22,1663929554317.0,2.0,8.818741,-9.187851,4.398041,-0.020523,-0.446854,0.748581,Walking
23,1663929554419.0,2.0,4.822815,-7.282059,2.789139,-0.570206,-0.209305,-0.16008,Walking
24,1663929554520.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
25,1663929554622.0,2.0,5.0383,-6.784073,3.799484,0.519562,-0.304108,0.759232,Walking
26,1663929554726.0,2.0,5.723038,-6.678726,3.124329,0.454575,-0.960312,0.257492,Walking
27,1663929554828.0,2.0,5.371094,-5.783295,2.822647,-0.706558,0.365952,-0.136642,Walking
28,1663929554929.0,2.0,5.605728,-6.8535,2.899261,-0.020523,0.324402,-0.209091,Walking
29,1663929555031.0,3.0,5.505173,-8.6707,3.287125,0.049774,0.405365,-0.153687,Walking
30,1663929555133.0,3.0,5.375885,-7.578949,3.5457,0.002914,-0.045242,0.142456,Walking
31,1663929555235.0,3.0,4.578613,-6.776886,3.265579,0.063629,-0.945389,1.183212,Walking
32,1663929555337.0,3.0,4.573822,-6.781677,2.434784,0.28627,-0.615158,0.973358,Walking
33,1663929555440.0,3.0,3.781342,-6.527893,1.977493,-0.05249,-1.067902,0.326736,Walking
34,1663929555542.0,3.0,4.997604,-10.322693,1.841034,0.03273,-0.634338,0.36615,Walking
35,1663929555644.0,3.0,5.184341,-10.121582,1.338242,-0.384842,-0.606644,-0.238907,Walking
36,1663929555746.0,3.0,4.956894,-8.404938,1.007843,-0.833328,-2.01918,-0.123871,Walking
37,1663929555848.0,3.0,4.849152,-8.175095,-0.256287,0.098785,0.027191,0.027405,Walking
38,1663929555949.0,3.0,5.356735,-7.839905,0.021439,0.357635,-0.255096,0.106232,Walking
39,1663929556051.0,4.0,4.813248,-8.261292,-0.146164,0.310776,-0.017548,0.236191,Walking
40,1663929556153.0,4.0,5.629669,-8.39537,-0.591476,0.127548,0.126266,0.324615,Walking
41,1663929556255.0,4.0,6.915359,-9.080109,-0.988922,-0.374191,-0.125137,0.03273,Walking
42,1663929556358.0,4.0,6.249771,-9.594864,-2.509232,-0.684189,-1.106247,-0.406158,Walking
43,1663929556459.0,4.0,7.250549,-8.122421,0.569702,-1.866638,-2.121445,-0.710831,Walking
44,1663929556561.0,4.0,4.382294,-7.179108,-3.198761,0.30864,-1.940353,-1.390457,Walking
45,1663929556663.0,4.0,3.901062,-6.755341,-2.463745,0.758179,-1.140335,-1.139069,Walking
46,1663929556767.0,4.0,1.813309,-6.530289,-2.815689,1.120377,-0.211426,-0.309219,Walking
